index,file_offset,id,size,ver,crc32_field,crc32_calc,crc_ok,id2,A,B,C,param_f32_0x20,param2_f32_0x24,pad_len,pad_all_zero,anomaly
2113,152152,11127,28,1,7C284FA2,7C284FA2,True,11127,540540,540631,0,100.000000,0.000000,28,True,False
2114,152224,11128,28,1,40635E83,40635E83,True,11128,540542,540543,0,100.000000,0.000000,28,True,False
2115,152296,11129,28,1,15AFD17A,15AFD17A,True,11129,540553,540554,0,100.000000,0.000000,28,True,False
2116,152368,11134,28,1,E1468FB0,E1468FB0,True,11134,540655,540656,0,100.000000,0.000000,28,True,False
2117,152440,11135,28,1,42766F3C,42766F3C,True,11135,540667,540677,0,100.000000,0.000000,28,True,False
2118,152512,11139,28,1,EBA0EB81,EBA0EB81,True,11139,540687,540688,0,100.000000,0.000000,28,True,False
2119,152584,11142,28,1,7D788D90,7D788D90,True,11142,540768,540769,0,100.000000,0.000000,28,True,False
2120,152656,11143,28,1,489CE0E8,489CE0E8,True,11143,540760,540761,0,100.000000,0.000000,28,True,False
2121,152728,11146,28,1,1E3D0E06,1E3D0E06,True,11146,540780,540781,0,100.000000,0.000000,28,True,False
2122,152800,11147,28,1,9B8CC13E,9B8CC13E,True,11147,540787,540788,0,100.000000,0.000000,28,True,False
2123,152872,11151,28,1,B2EC1CF2,B2EC1CF2,True,11151,540794,540795,0,100.000000,0.000000,28,True,False
2124,152944,11153,28,1,87762102,87762102,True,11153,540806,540807,0,100.000000,0.000000,28,True,False
2125,153016,11155,28,1,20ACF02F,20ACF02F,True,11155,540828,0,0,100.000000,0.000000,28,True,False
2126,153088,11156,28,1,6DDBD516,6DDBD516,True,11156,541076,0,0,100.000000,0.000000,28,True,False
2127,153160,11159,28,1,19A095FC,19A095FC,True,11159,541087,541088,0,100.000000,0.000000,28,True,False
2128,153232,11160,28,1,FBF092A0,FBF092A0,True,11160,541107,541108,0,100.000000,0.000000,28,True,False
2129,153304,11294,28,1,ADC87441,ADC87441,True,11294,545002,545003,0,3.498790,0.000000,28,True,False
2130,153376,11215,28,1,B0EECF64,B0EECF64,True,11215,542207,542341,0,103.154999,0.000000,28,True,False
2131,153448,11217,28,1,4A1D667D,4A1D667D,True,11217,542345,542923,542951,36.723598,0.000000,28,True,False
2132,153520,11228,28,1,B97027B2,B97027B2,True,11228,542520,542778,0,12.812100,0.000000,28,True,False
2133,153592,11229,28,1,071FB727,071FB727,True,11229,542414,542780,0,21.686800,0.000000,28,True,False
2134,153664,11230,28,1,303AFFB3,303AFFB3,True,11230,542418,542782,0,20.198400,0.000000,28,True,False
2135,153736,11231,28,1,6ADB56A6,6ADB56A6,True,11231,542466,542784,0,22.366699,0.000000,28,True,False
2136,153808,11286,28,1,636A187B,636A187B,True,11286,543078,543127,0,24.880501,0.000000,28,True,False
2137,153880,11356,28,1,2B411940,2B411940,True,11356,545614,545615,0,32.308201,0.000000,28,True,False
2138,153952,11435,28,1,AE8943D8,AE8943D8,True,11435,546556,546557,0,57.818100,0.000000,28,True,False
2139,154024,11437,28,1,8234BC07,8234BC07,True,11437,546566,546567,0,14.781300,0.000000,28,True,False
2140,154096,11574,28,1,2F7D718A,2F7D718A,True,11574,549100,549121,549101,12.932500,0.000000,28,True,False
2141,154168,11575,28,1,65FCAA00,65FCAA00,True,11575,549102,549122,549103,43.327000,0.000000,28,True,False
2142,154240,11576,28,1,39C82FCA,39C82FCA,True,11576,549108,549125,549109,8.536690,0.000000,28,True,False
2143,154312,11577,28,1,056D6277,056D6277,True,11577,549112,549129,549113,16.025400,0.000000,28,True,False
2144,154384,11578,28,1,EC6DF545,EC6DF545,True,11578,549114,549130,549115,8.284020,0.000000,28,True,False
2145,154456,11579,28,1,C67C0363,C67C0363,True,11579,549118,549131,549119,7.285820,0.000000,28,True,False
2146,154528,11580,28,1,3D83D3A1,3D83D3A1,True,11580,549120,549128,0,62.916199,0.000000,28,True,False
2147,154600,12152,28,1,A9C185A8,A9C185A8,True,12152,554074,580129,0,85.175400,0.000000,28,True,False
2148,154672,12153,28,1,8DE55C6D,8DE55C6D,True,12153,554075,554130,554112,24.560900,0.000000,28,True,False
2149,154744,12154,28,1,ADCC4F75,ADCC4F75,True,12154,554076,554131,554077,47.475300,0.000000,28,True,False
2150,154816,12155,28,1,631BEC80,631BEC80,True,12155,554106,554132,554107,16.038500,0.000000,28,True,False
2151,154888,12156,28,1,1AC7020F,1AC7020F,True,12156,554178,560435,560436,18.382099,0.000000,28,True,False
2152,154960,12157,28,1,D0A72205,D0A72205,True,12157,554110,554134,554111,11.826900,0.000000,28,True,False
2153,155032,14999,28,1,9C88E028,9C88E028,True,14999,565687,580319,0,75.118301,0.000000,28,True,False
2154,155104,15000,28,1,FA0D158C,FA0D158C,True,15000,565152,565153,565154,16.687099,0.000000,28,True,False
2155,155176,15001,28,1,E5CDF1A3,E5CDF1A3,True,15001,565155,565156,565157,42.678699,0.000000,28,True,False
2156,155248,15002,28,1,65F6ABDE,65F6ABDE,True,15002,565161,565162,565163,13.534900,0.000000,28,True,False
2157,155320,15003,28,1,9FCF2D89,9FCF2D89,True,15003,565158,565159,565160,15.115600,0.000000,28,True,False
2158,155392,15004,28,1,0F59E09C,0F59E09C,True,15004,565189,565190,565191,18.840500,0.000000,28,True,False
2159,155464,15005,28,1,BBABB1B7,BBABB1B7,True,15005,565167,565168,565169,11.409900,0.000000,28,True,False
2160,155536,15209,55,1,36C4DE51,36C4DE51,True,15209,576789,576964,0,35.182701,0.000000,1,True,False
2161,155608,15210,28,1,B4574547,B4574547,True,15210,576791,580606,576794,5.536420,0.000000,28,True,False
2162,155680,15211,28,1,8162BE34,8162BE34,True,15211,576795,576796,576797,24.251301,0.000000,28,True,False
2163,155752,15212,28,1,002570B9,002570B9,True,15212,576799,576800,576801,9.754010,0.000000,28,True,False
2164,155824,15213,28,1,B3D5869F,B3D5869F,True,15213,576803,580603,576805,8.562270,0.000000,28,True,False
2165,155896,15214,28,1,E0D7FAE3,E0D7FAE3,True,15214,576807,576808,576809,8.562270,0.000000,28,True,False
2166,155968,15808,28,1,DECC4EAC,DECC4EAC,True,15808,583872,583874,0,61.274899,0.000000,28,True,False
2167,156040,15809,28,1,C1F02B2B,C1F02B2B,True,15809,584046,584047,584048,19.200899,0.000000,28,True,False
2168,156112,15810,28,1,32E24724,32E24724,True,15810,584123,584124,584125,10.374300,0.000000,28,True,False
2169,156184,15811,28,1,D8FCFAD1,D8FCFAD1,True,15811,584141,584142,584143,9.090550,0.000000,28,True,False
2170,156256,15812,28,1,B4C8041F,B4C8041F,True,15812,584177,584178,584179,9.240680,0.000000,28,True,False
2171,156328,15813,28,1,68F5179E,68F5179E,True,15813,584212,584213,584214,10.153700,0.000000,28,True,False
2172,156400,15814,28,1,21FB048E,21FB048E,True,15814,584237,584238,584239,10.973300,0.000000,28,True,False
2173,156472,15853,28,1,DB294ACC,DB294ACC,True,15853,584707,584781,0,86.827400,0.000000,28,True,False
2174,156544,15854,28,1,8A6A738B,8A6A738B,True,15854,584595,584596,584597,8.042680,0.000000,28,True,False
2175,156616,15855,28,1,FA73E98E,FA73E98E,True,15855,584607,584608,584609,39.116901,0.000000,28,True,False
2176,156688,15856,28,1,0F2D6734,0F2D6734,True,15856,584668,584811,584669,14.268400,0.000000,28,True,False
2177,156760,15857,28,1,60092818,60092818,True,15857,584676,584677,584678,13.161900,0.000000,28,True,False
2178,156832,15858,28,1,7F2F8BE6,7F2F8BE6,True,15858,584689,584690,584691,11.427900,0.000000,28,True,False
2179,156904,15859,28,1,5FA2421A,5FA2421A,True,15859,584692,584693,584694,6.596720,0.000000,28,True,False
2180,156976,15860,28,1,BB415573,BB415573,True,15860,584695,584713,584714,27.892099,0.000000,28,True,False
2181,157048,15861,28,1,3B19116B,3B19116B,True,15861,584696,584930,584715,19.233000,0.000000,28,True,False
2182,157120,15862,28,1,C00D45D6,C00D45D6,True,15862,584697,584821,584716,19.215599,0.000000,28,True,False
2183,157192,15863,28,1,A37A3A58,A37A3A58,True,15863,584698,584717,584718,19.233000,0.000000,28,True,False
2184,157264,15864,28,1,258B865B,258B865B,True,15864,584699,584719,584720,17.363400,0.000000,28,True,False
2185,157336,15865,28,1,5FF74E10,5FF74E10,True,15865,584700,584721,584722,12.660100,0.000000,28,True,False
2186,157408,15866,28,1,A2F5FEDB,A2F5FEDB,True,15866,584701,584723,584724,12.389300,0.000000,28,True,False
2187,157480,15867,28,1,AC032EF0,AC032EF0,True,15867,584702,584725,584726,7.854540,0.000000,28,True,False
2188,157552,15868,28,1,FDFB34EE,FDFB34EE,True,15868,584703,584727,584728,12.946300,0.000000,28,True,False
2189,157624,15869,28,1,E1A09EBE,E1A09EBE,True,15869,584704,584729,584730,12.947000,0.000000,28,True,False
2190,157696,15870,28,1,F3D96273,F3D96273,True,15870,584705,584731,584732,11.080600,0.000000,28,True,False
2191,157768,15871,28,1,2D001612,2D001612,True,15871,584706,584733,584734,11.081400,0.000000,28,True,False
2192,157840,16228,28,1,44751D5B,44751D5B,True,16228,591386,591527,0,4.278260,0.000000,28,True,False
2193,157912,16404,28,1,760E5DD5,760E5DD5,True,16404,591636,592725,0,300.000000,0.000000,28,True,False
2194,157984,16405,28,1,E5B6FFE0,E5B6FFE0,True,16405,591650,592723,592724,16.090900,0.000000,28,True,False
2195,158056,16406,28,1,04626B03,04626B03,True,16406,591652,591653,592739,25.407600,0.000000,28,True,False
2196,158128,16407,28,1,03256D19,03256D19,True,16407,591655,591656,592741,17.916599,0.000000,28,True,False
2197,158200,1401,28,1,DEE99A2B,DEE99A2B,True,1401,320318,320319,0,3.457900,0.000000,28,True,False
2198,158272,1472,28,1,A503713D,A503713D,True,1472,321603,321604,0,2.851320,0.000000,28,True,False
2199,158344,1633,28,1,35715B6F,35715B6F,True,1633,179708,179709,0,13.989200,0.000000,28,True,False
2200,158416,1731,28,1,71382B20,71382B20,True,1731,322612,322613,0,16.031601,0.000000,28,True,False
2201,158488,2048,28,1,F3B22148,F3B22148,True,2048,14135,74092,0,9.822930,0.000000,28,True,False
2202,158560,2857,28,1,C6E852DC,C6E852DC,True,2857,43828,43829,0,20.774401,0.000000,28,True,False
2203,158632,2858,28,1,1A327265,1A327265,True,2858,43738,40371,0,16.652100,0.000000,28,True,False
2204,158704,2859,28,1,DECB56DF,DECB56DF,True,2859,33251,33252,0,10.890700,0.000000,28,True,False
2205,158776,3440,28,1,26BCAF32,26BCAF32,True,3440,212124,212125,0,30.766001,0.000000,28,True,False
2206,158848,3769,28,1,D42C17CA,D42C17CA,True,3769,49463,49465,0,10.858700,0.000000,28,True,False
2207,158920,3852,28,1,C532FE51,C532FE51,True,3852,335472,335473,0,38.608200,0.000000,28,True,False
2208,158992,5134,28,1,B4D6A874,B4D6A874,True,5134,142575,142576,0,10.786400,0.000000,28,True,False
2209,159064,5215,28,1,0E611CBD,0E611CBD,True,5215,146571,146572,0,48.783401,0.000000,28,True,False
2210,159136,5217,28,1,2E967A27,2E967A27,True,5217,146634,146635,0,65.595100,0.000000,28,True,False
2211,159208,5757,28,1,1AB4BAB2,1AB4BAB2,True,5757,172562,174384,0,14.641500,0.000000,28,True,False
2212,159280,5767,28,1,D8D5B88F,D8D5B88F,True,5767,173288,173289,0,17.795700,0.000000,28,True,False
2213,159352,5768,28,1,8AED701E,8AED701E,True,5768,173464,173467,0,15.541100,0.000000,28,True,False
2214,159424,6131,28,1,19075357,19075357,True,6131,255896,255897,0,20.021799,0.000000,28,True,False
2215,159496,6220,28,1,1D103D27,1D103D27,True,6220,300341,300342,0,64.885498,0.000000,28,True,False
2216,159568,6221,28,1,617C6E4C,617C6E4C,True,6221,300297,300298,0,12.953900,0.000000,28,True,False
2217,159640,9296,28,1,4118EA8C,4118EA8C,True,9296,503684,503685,0,1.131650,0.000000,28,True,False
2218,159712,9352,28,1,710D61DC,710D61DC,True,9352,504277,504278,0,1.732100,0.000000,28,True,False
2219,159784,11515,28,1,61629D58,61629D58,True,11515,497610,0,497700,12.683500,0.000000,28,True,False
2220,159856,16190,28,1,BEF833CE,BEF833CE,True,16190,591185,591186,0,6.082460,0.000000,28,True,False
2221,159928,496,28,1,708836D4,708836D4,True,496,40350,276371,0,135.186005,0.000000,28,True,False
2222,160000,1410,28,1,E4212C12,E4212C12,True,1410,320714,320715,0,39.029099,0.000000,28,True,False
2223,160072,1519,28,1,B034DD30,B034DD30,True,1519,194771,194785,0,0.605046,0.000000,28,True,False
2224,160144,1559,28,1,C444339A,C444339A,True,1559,194800,194801,0,0.609932,0.000000,28,True,False
2225,160216,1728,28,1,E767D9D7,E767D9D7,True,1728,192553,192554,0,2.669050,0.000000,28,True,False
2226,160288,1788,28,1,F40587B8,F40587B8,True,1788,194804,194805,0,0.622928,0.000000,28,True,False
2227,160360,1790,28,1,80BE9822,80BE9822,True,1790,194808,194809,0,0.617733,0.000000,28,True,False
2228,160432,1795,28,1,2A0C3634,2A0C3634,True,1795,323435,323436,0,2.310840,0.000000,28,True,False
2229,160504,1846,28,1,895EB1C2,895EB1C2,True,1846,278165,278166,0,10.075700,0.000000,28,True,False
2230,160576,2206,28,1,517ECD4C,517ECD4C,True,2206,192811,193287,0,6.532660,0.000000,28,True,False
2231,160648,2271,28,1,DD8996B4,DD8996B4,True,2271,192829,193379,0,34.333199,0.000000,28,True,False
2232,160720,2273,28,1,F6359B59,F6359B59,True,2273,193078,193079,0,5.504280,0.000000,28,True,False
2233,160792,2647,28,1,72ECA375,72ECA375,True,2647,193168,193169,0,6.155180,0.000000,28,True,False
2234,160864,3007,28,1,9446BE88,9446BE88,True,3007,193391,193392,0,7.693270,0.000000,28,True,False
2235,160936,3052,28,1,5184885E,5184885E,True,3052,193595,193596,0,17.461500,0.000000,28,True,False
2236,161008,3136,28,1,BB350F39,BB350F39,True,3136,194812,194813,0,1.296740,0.000000,28,True,False
2237,161080,3140,28,1,5C4A7BF1,5C4A7BF1,True,3140,280542,280544,0,5.503050,0.000000,28,True,False
2238,161152,3277,28,1,76DC7301,76DC7301,True,3277,280746,280747,0,5.503050,0.000000,28,True,False
2239,161224,3300,28,1,914B9D60,914B9D60,True,3300,190606,190607,0,3.883550,0.000000,28,True,False
2240,161296,3302,28,1,428AB96E,428AB96E,True,3302,190676,190677,0,3.883550,0.000000,28,True,False
2241,161368,3304,28,1,ECE4F9D3,ECE4F9D3,True,3304,190751,190758,0,3.883550,0.000000,28,True,False
2242,161440,3306,28,1,06FACC06,06FACC06,True,3306,190807,190808,0,1.580910,0.000000,28,True,False
2243,161512,3308,28,1,A248E0DE,A248E0DE,True,3308,190826,190827,0,1.217080,0.000000,28,True,False
2244,161584,3310,28,1,EBBEB487,EBBEB487,True,3310,190843,190855,0,0.989366,0.000000,28,True,False
2245,161656,3312,28,1,93113AB5,93113AB5,True,3312,190862,190863,0,1.870540,0.000000,28,True,False
2246,161728,3317,28,1,80D41554,80D41554,True,3317,194815,194816,0,1.014940,0.000000,28,True,False
2247,161800,3318,28,1,0CA3525A,0CA3525A,True,3318,194818,194819,0,1.295370,0.000000,28,True,False
2248,161872,3331,28,1,C90B4E80,C90B4E80,True,3331,191508,191509,0,6.232730,0.000000,28,True,False
2249,161944,3333,28,1,84DEB408,84DEB408,True,3333,191534,191535,0,9.864060,0.000000,28,True,False
2250,162016,3342,28,1,2BFED0B1,2BFED0B1,True,3342,280868,0,0,7.988270,0.000000,28,True,False
2251,162088,3348,28,1,DA968EE0,DA968EE0,True,3348,281104,281105,0,3.926970,0.000000,28,True,False
2252,162160,3370,28,1,947E0BB2,947E0BB2,True,3370,194821,194822,0,1.283660,0.000000,28,True,False
2253,162232,3383,28,1,E42D3954,E42D3954,True,3383,197703,197704,0,5.503050,0.000000,28,True,False
2254,162304,3385,28,1,FC86668E,FC86668E,True,3385,197725,197726,0,5.503050,0.000000,28,True,False
2255,162376,3557,28,1,CE8DF9EF,CE8DF9EF,True,3557,281718,0,0,1.913770,0.000000,28,True,False
2256,162448,3583,28,1,6EEF1A4F,6EEF1A4F,True,3583,283118,283120,0,5.921300,0.000000,28,True,False
2257,162520,3617,28,1,19B1C923,19B1C923,True,3617,284430,284443,0,5.714000,0.000000,28,True,False
2258,162592,3618,28,1,D2C5EE10,D2C5EE10,True,3618,168262,284449,0,7.293360,0.000000,28,True,False
2259,162664,3619,28,1,86397EEB,86397EEB,True,3619,284456,284457,0,15.430500,0.000000,28,True,False
2260,162736,3620,28,1,75A0C6AA,75A0C6AA,True,3620,284468,284469,0,15.430500,0.000000,28,True,False
2261,162808,3662,28,1,EF59EDCA,EF59EDCA,True,3662,209928,209929,0,26.586800,0.000000,28,True,False
2262,162880,3664,28,1,E6C86234,E6C86234,True,3664,209969,209970,0,26.586800,0.000000,28,True,False
2263,162952,3666,28,1,1BCA3137,1BCA3137,True,3666,210004,210005,0,26.586800,0.000000,28,True,False
2264,163024,3739,28,1,304512B8,304512B8,True,3739,286526,286528,0,5.322200,0.000000,28,True,False
2265,163096,3795,28,1,FFFF3EDD,FFFF3EDD,True,3795,288531,288532,0,2.161020,0.000000,28,True,False
2266,163168,3798,28,1,CB8D7BF2,CB8D7BF2,True,3798,289283,289284,0,2.161020,0.000000,28,True,False
2267,163240,3855,28,1,13A6C1CB,13A6C1CB,True,3855,335388,335306,0,4.430570,0.000000,28,True,False
2268,163312,4379,28,1,68E4FFE9,68E4FFE9,True,4379,293359,0,0,25.270901,0.000000,28,True,False
2269,163384,4418,28,1,06DF39DF,06DF39DF,True,4418,168195,168196,0,0.586003,0.000000,28,True,False
2270,163456,4420,28,1,E5DF4031,E5DF4031,True,4420,168211,168212,0,1.286230,0.000000,28,True,False
2271,163528,4422,28,1,659AE3FF,659AE3FF,True,4422,168227,168228,0,0.458367,0.000000,28,True,False
2272,163600,4424,28,1,50AAE826,50AAE826,True,4424,168244,168245,0,6.039270,0.000000,28,True,False
2273,163672,4478,28,1,6F475B99,6F475B99,True,4478,99063,99073,0,2.091830,0.000000,28,True,False
2274,163744,4479,28,1,99119510,99119510,True,4479,99070,99075,0,1.587050,0.000000,28,True,False
2275,163816,4480,28,1,91ECDB75,91ECDB75,True,4480,99077,99078,0,1.625520,0.000000,28,True,False
2276,163888,4481,28,1,3DA58F2A,3DA58F2A,True,4481,99082,99083,0,0.549051,0.000000,28,True,False
2277,163960,4482,28,1,9A893938,9A893938,True,4482,64623,64624,0,0.692820,0.000000,28,True,False
2278,164032,4483,28,1,075D1A77,075D1A77,True,4483,64609,64612,0,2.931810,0.000000,28,True,False
2279,164104,4484,28,1,85554C98,85554C98,True,4484,64618,64619,0,2.872480,0.000000,28,True,False
2280,164176,4538,28,1,1A6E50DE,1A6E50DE,True,4538,168391,168392,0,6.294640,0.000000,28,True,False
2281,164248,4717,28,1,EC9AE6BB,EC9AE6BB,True,4717,168407,168408,0,1.672680,0.000000,28,True,False
2282,164320,5200,28,1,BC364E84,BC364E84,True,5200,337380,0,0,4.093710,0.000000,28,True,False
2283,164392,5342,28,1,E53D34C7,E53D34C7,True,5342,337383,0,0,4.069660,0.000000,28,True,False
2284,164464,5345,28,1,090068CD,090068CD,True,5345,337386,0,0,4.384190,0.000000,28,True,False
2285,164536,5460,28,1,49CC2F0E,49CC2F0E,True,5460,356828,356829,0,12.497900,0.000000,28,True,False
2286,164608,5611,28,1,37766368,37766368,True,5611,169210,169212,0,1.068450,0.000000,28,True,False
2287,164680,5615,28,1,0A2155A0,0A2155A0,True,5615,169330,169331,0,0.699385,0.000000,28,True,False
2288,164752,5617,28,1,35516DDC,35516DDC,True,5617,169347,169348,0,0.699474,0.000000,28,True,False
2289,164824,5619,28,1,A293B4FC,A293B4FC,True,5619,169361,169362,0,1.368630,0.000000,28,True,False
2290,164896,5621,28,1,D7D5E9ED,D7D5E9ED,True,5621,169381,169382,0,1.057770,0.000000,28,True,False
2291,164968,5623,28,1,DBA48E9D,DBA48E9D,True,5623,169395,169397,0,1.404980,0.000000,28,True,False
2292,165040,5897,28,1,F40A2E58,F40A2E58,True,5897,337813,0,0,14.250000,0.000000,28,True,False
2293,165112,6231,28,1,31548094,31548094,True,6231,301158,301159,0,4.849900,0.000000,28,True,False
2294,165184,6321,28,1,7431B108,7431B108,True,6321,305923,305938,0,3.883550,0.000000,28,True,False
2295,165256,6322,28,1,C355839A,C355839A,True,6322,305924,305942,0,1.994220,0.000000,28,True,False
2296,165328,6323,28,1,A19C8547,A19C8547,True,6323,305925,305944,0,1.993390,0.000000,28,True,False
2297,165400,6324,28,1,403ACE8D,403ACE8D,True,6324,305926,305946,0,1.105930,0.000000,28,True,False
2298,165472,6325,28,1,1F4C1332,1F4C1332,True,6325,305927,305950,0,5.503050,0.000000,28,True,False
2299,165544,6326,28,1,D78BD919,D78BD919,True,6326,305928,305954,0,5.503050,0.000000,28,True,False
2300,165616,6327,28,1,7C91913C,7C91913C,True,6327,305929,305959,0,5.503050,0.000000,28,True,False
2301,165688,6427,28,1,4B2D743F,4B2D743F,True,6427,311193,0,0,2.231060,0.000000,28,True,False
2302,165760,6429,28,1,EDE0693A,EDE0693A,True,6429,311218,0,0,2.685140,0.000000,28,True,False
2303,165832,6431,28,1,A320DDC7,A320DDC7,True,6431,311240,0,0,2.635010,0.000000,28,True,False
2304,165904,6437,28,1,C805D97B,C805D97B,True,6437,339919,339920,0,1.898240,0.000000,28,True,False
2305,165976,7487,28,1,5CF34CAB,5CF34CAB,True,7487,413099,413100,0,1.004990,0.000000,28,True,False
2306,166048,7947,28,1,2F0FFD77,2F0FFD77,True,7947,456799,456800,0,14.361100,0.000000,28,True,False
2307,166120,7961,28,1,389D6A21,389D6A21,True,7961,184911,485255,0,25.000000,0.000000,28,True,False
2308,166192,7962,28,1,9BD3F20A,9BD3F20A,True,7962,350319,350340,0,25.000000,0.000000,28,True,False
2309,166264,8206,28,1,753171D1,753171D1,True,8206,469575,469576,0,5.339550,0.000000,28,True,False
2310,166336,8426,28,1,31DB8B71,31DB8B71,True,8426,485084,0,0,25.000000,0.000000,28,True,False
