name,size,sha256,version,parse_status,num_blocks,num_meshes,total_vertices,total_triangles,max_uv_sets,skinned_meshes,max_bones,num_materials,materials,num_textures,textures,keyframe_controllers,num_text_keys,text_keys,ark_anim_variant,num_lights,particle_systems,texture_effects,morph_blocks,cameras,block_histogram
40350.nif,145158,481e6d7bf162c0d7cd77aeeb69346a64ede99009a3ad4606f6d1148e1b2582ed,4.1.0.12,PASS,190,38,3393,1477,2,0,0,19,Material #asdasd223;Standardmaterial;Standardmaterial;Standardmaterial;Standardmaterial;Standardmaterial;Standardmaterial;Standardmaterial;Standardmaterial;Standardmaterial;Standardmaterial;Material #25;11 - Default;Material #187;Material #432,0,,0,0,,TEXT_CRLF,0,0,0,0,0,"{""NiNode"":13,""NiArkAnimationExtraData"":1,""NiArkTextureExtraData"":1,""NiArkImporterExtraData"":1,""NiTexturingProperty"":34,""NiStringExtraData"":3,""NiTriShape"":38,""NiUVController"":1,""NiUVData"":1,""NiMaterialProperty"":19,""NiTriShapeData"":38,""NiZBufferProperty"":2,""NiAlphaProperty"":21,""NiArkBillboardNode"":17}"
546556.nif,278520,0c11740ba44b2964ef8d42e042820c86d72fcf6cb42d5753a1eccda2503b0ec6,10.1.0.0,PASS,18,3,4064,2648,5,0,0,1,Material #53,5,Bridge_2_BASE;Bridge_2_DETAIL;Bridge_8_BASE;Bridge_9_BASE;Bridge_9_DETAIL,0,0,,V10_BASE_0B,0,0,0,0,0,"{""NiNode"":3,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":3,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":1,""NiZBufferProperty"":1,""NiTriShape"":3,""NiTriShapeData"":3}"
543078.nif,647728,44e0948a88c4329ac26fa7c9a5babdb135dfff1fa7a68e40a8b98251dd989528,10.1.0.0,PASS,50,12,9259,5570,5,0,0,2,Material #51;Lamp,19,GeoProp_7_BASE;GeoProp_7_DETAIL;GeoProp_9_BASE;GeoProp_9_DETAIL;House_0_BASE;House_0_DETAIL;House_1_BASE;House_1_DETAIL;House_2_BASE;House_2_DETAIL;House_5_BASE;House_5_DETAIL;House_6_BASE;House_6_DETAIL;House_7_BASE;House_7_DETAIL;House_8_BASE;House_9_BASE;House_9_DETAIL,0,0,,G3C,0,0,0,0,0,"{""NiNode"":8,""NiArkAnimationExtraData"":1,""NiStringExtraData"":1,""NiTriShape"":12,""NiTexturingProperty"":10,""NiTriShapeData"":12,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":2,""NiZBufferProperty"":1}"
546566.nif,149693,d750bdd1b9c3d55c853f4f57c01d0a13ec64bc76eb0c1e399e57c7b78dc656bf,10.1.0.0,PASS,24,5,2082,1326,5,0,0,1,Material #51,10,Object01_0_BASE;Object01_0_DETAIL;Object01_2_BASE;Object01_2_DETAIL;Object01_6_BASE;Object01_6_DETAIL;Object01_7_BASE;Object01_7_DETAIL;Object01_9_BASE;Object01_9_DETAIL,0,0,,V10_BASE_0B,0,0,0,0,0,"{""NiNode"":3,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":5,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":1,""NiZBufferProperty"":1,""NiTriShape"":5,""NiTriShapeData"":5}"
191644.nif,16130,67f28d47450bb7b822df1ecdce032dcfd8bd9734c70b1e8405431778645acb1a,4.1.0.12,PASS,23,3,304,162,2,0,0,3,Material #1;Material #2,0,,0,0,,FIXED_A_57,0,0,1,0,0,"{""NiNode"":5,""NiArkAnimationExtraData"":1,""NiArkTextureExtraData"":1,""NiArkImporterExtraData"":1,""NiTexturingProperty"":2,""NiTextureEffect"":1,""NiZBufferProperty"":1,""NiVertexColorProperty"":1,""NiTriShape"":3,""NiMaterialProperty"":3,""NiTriShapeData"":3,""NiAlphaProperty"":1}"
191557.nif,16130,26e4476ac0a8f75cec66448e0541fd8078c3a61b66b8af47e96d5a4cfd7a38b0,4.1.0.12,PASS,23,3,304,162,2,0,0,3,Material #1;Material #2,0,,0,0,,FIXED_A_57,0,0,1,0,0,"{""NiNode"":5,""NiArkAnimationExtraData"":1,""NiArkTextureExtraData"":1,""NiArkImporterExtraData"":1,""NiTexturingProperty"":2,""NiTextureEffect"":1,""NiZBufferProperty"":1,""NiVertexColorProperty"":1,""NiTriShape"":3,""NiMaterialProperty"":3,""NiTriShapeData"":3,""NiAlphaProperty"":1}"
47949.nif,15961,98b0fe9610b2a1552cdf0b10eb0af672a1e4d5f7b83ae0c6d228262aa8a3e0c1,4.1.0.12,PASS,21,3,304,162,2,0,0,2,,0,,0,0,,FIXED_A_57,0,0,1,0,0,"{""NiNode"":5,""NiArkAnimationExtraData"":1,""NiArkTextureExtraData"":1,""NiArkImporterExtraData"":1,""NiTexturingProperty"":2,""NiTextureEffect"":1,""NiMaterialProperty"":2,""NiZBufferProperty"":1,""NiTriShape"":3,""NiTriShapeData"":3,""NiAlphaProperty"":1}"
191623.nif,16130,fa017e37ffa7d1d84568c583bf809f6d03bf44478c468bfeef316ddccf6f5f3e,4.1.0.12,PASS,23,3,304,162,2,0,0,3,Material #1;Material #2,0,,0,0,,FIXED_A_57,0,0,1,0,0,"{""NiNode"":5,""NiArkAnimationExtraData"":1,""NiArkTextureExtraData"":1,""NiArkImporterExtraData"":1,""NiTexturingProperty"":2,""NiTextureEffect"":1,""NiZBufferProperty"":1,""NiVertexColorProperty"":1,""NiTriShape"":3,""NiMaterialProperty"":3,""NiTriShapeData"":3,""NiAlphaProperty"":1}"
345217.nif,16637,51b848dee691a0e37a8f8bdcfdbea3f15744318b2db61f55d7d5b179d8bdbf75,4.1.0.12,PASS,27,4,308,164,2,0,0,3,shadow,0,,0,0,,FIXED_A_57,0,0,1,0,0,"{""NiNode"":6,""NiArkAnimationExtraData"":1,""NiArkTextureExtraData"":1,""NiArkImporterExtraData"":1,""NiTexturingProperty"":3,""NiTextureEffect"":1,""NiMaterialProperty"":3,""NiZBufferProperty"":1,""NiTriShape"":4,""NiTriShapeData"":4,""NiAlphaProperty"":2}"
191703.nif,16130,c6c752b7ecd719918156f873d14e2bb5b0452a469a1f2d2a43f3fde1bbd19a39,4.1.0.12,PASS,23,3,304,162,2,0,0,3,Material #1;Material #2,0,,0,0,,FIXED_A_57,0,0,1,0,0,"{""NiNode"":5,""NiArkAnimationExtraData"":1,""NiArkTextureExtraData"":1,""NiArkImporterExtraData"":1,""NiTexturingProperty"":2,""NiTextureEffect"":1,""NiZBufferProperty"":1,""NiVertexColorProperty"":1,""NiTriShape"":3,""NiMaterialProperty"":3,""NiTriShapeData"":3,""NiAlphaProperty"":1}"
542520.nif,180601,929e3102c751ea8130605cf368b4d0b6035e6a13039cbc87f62e9126ae99ef53,10.1.0.0,PASS,126,6,2936,1704,3,0,0,2,asdasdwww;orig_Base_001,52,Geo_Flame01_0_BASE;Geo_Flame01_0_GLOSS;Geo_Flame01_0_NONE_ANIM0;Geo_Flame01_0_NONE_ANIM1;Geo_Flame01_0_NONE_ANIM2;Geo_Flame01_0_NONE_ANIM3;Geo_Flame01_0_NONE_ANIM4;Geo_Flame01_0_NONE_ANIM5;Geo_Flame01_0_NONE_ANIM6;Geo_Flame01_0_NONE_ANIM7;Geo_Flame01_0_NONE_ANIM8;Geo_Flame01_0_NONE_ANIM9;Geo_Flame02_0_BASE;Geo_Flame02_0_NONE_ANIM0;Geo_Flame02_0_NONE_ANIM1;Geo_Flame02_0_NONE_ANIM2;Geo_Flame02_0_NONE_ANIM3;Geo_Flame02_0_NONE_ANIM4;Geo_Flame02_0_NONE_ANIM5;Geo_Flame02_0_NONE_ANIM6;Geo_Flame02_0_NONE_ANIM7;Geo_Flame02_0_NONE_ANIM8;Geo_Flame02_0_NONE_ANIM9;Geo_Flame03_0_BASE;Geo_Flame03_0_NONE_ANIM0;Geo_Flame03_0_NONE_ANIM1;Geo_Flame03_0_NONE_ANIM2;Geo_Flame03_0_NONE_ANIM3;Geo_Flame03_0_NONE_ANIM4;Geo_Flame03_0_NONE_ANIM5;Geo_Flame03_0_NONE_ANIM6;Geo_Flame03_0_NONE_ANIM7;Geo_Flame03_0_NONE_ANIM8;Geo_Flame03_0_NONE_ANIM9;Geo_Flame04_0_BASE;Geo_Flame04_0_GLOSS;Geo_Flame04_0_NONE_ANIM0;Geo_Flame04_0_NONE_ANIM1;Geo_Flame04_0_NONE_ANIM2;Geo_Flame04_0_NONE_ANIM3;Geo_Flame04_0_NONE_ANIM4;Geo_Flame04_0_NONE_ANIM5;Geo_Flame04_0_NONE_ANIM6;Geo_Flame04_0_NONE_ANIM7;Geo_Flame04_0_NONE_ANIM8;Geo_Flame04_0_NONE_ANIM9;aftersmoke01_0_BASE;aftersmoke02_0_BASE;aftersmoke03_0_BASE;aftersmoke04_0_BASE;hangbridge_001_0_BASE;hangbridge_001_0_DARK,0,0,,G3C,0,4,0,0,0,"{""NiNode"":7,""NiArkAnimationExtraData"":1,""NiStringExtraData"":13,""NiBillboardNode"":4,""NiZBufferProperty"":9,""NiTriShape"":6,""NiTexturingProperty"":9,""NiFlipController"":4,""NiAlphaProperty"":9,""NiStencilProperty"":1,""NiTriShapeData"":6,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":2,""NiParticleSystem"":4,""NiPSysEmitterCtlr"":4,""NiPSysUpdateCtlr"":4,""NiPSysEmitterCtlrData"":4,""NiPSysData"":4,""NiPSysAgeDeathModifier"":4,""NiPSysBoxEmitter"":4,""NiPSysSpawnModifier"":4,""NiPSysGrowFadeModifier"":4,""NiPSysColorModifier"":4,""NiColorData"":4,""NiPSysPositionModifier"":4,""NiPSysBoundUpdateModifier"":4}"
542414.nif,413688,f8c91d6fe67782f68240317d62aa5156cd6c07071772758e340a78e7005ac0fa,10.1.0.0,PASS,11,1,7246,4268,3,0,0,1,Base_001,2,tower_001_0_BASE;tower_001_0_DARK,0,0,,V10_BASE_0B,0,0,0,0,0,"{""NiNode"":2,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":1,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":1,""NiZBufferProperty"":1,""NiTriShape"":1,""NiTriShapeData"":1}"
542418.nif,301254,f46ca8929632620ced20ac2c545d8296698051645e1ac424830488ead7a1b5f0,10.1.0.0,PASS,99,5,5095,2968,3,0,0,2,asdasdwww;orig_Base_001,41,Geo_Flame01_0_BASE;Geo_Flame01_0_GLOSS;Geo_Flame01_0_NONE_ANIM0;Geo_Flame01_0_NONE_ANIM1;Geo_Flame01_0_NONE_ANIM2;Geo_Flame01_0_NONE_ANIM3;Geo_Flame01_0_NONE_ANIM4;Geo_Flame01_0_NONE_ANIM5;Geo_Flame01_0_NONE_ANIM6;Geo_Flame01_0_NONE_ANIM7;Geo_Flame01_0_NONE_ANIM8;Geo_Flame01_0_NONE_ANIM9;Geo_Flame02_0_BASE;Geo_Flame02_0_GLOSS;Geo_Flame02_0_NONE_ANIM0;Geo_Flame02_0_NONE_ANIM1;Geo_Flame02_0_NONE_ANIM2;Geo_Flame02_0_NONE_ANIM3;Geo_Flame02_0_NONE_ANIM4;Geo_Flame02_0_NONE_ANIM5;Geo_Flame02_0_NONE_ANIM6;Geo_Flame02_0_NONE_ANIM7;Geo_Flame02_0_NONE_ANIM8;Geo_Flame02_0_NONE_ANIM9;Geo_Flame03_0_BASE;Geo_Flame03_0_GLOSS;Geo_Flame03_0_NONE_ANIM0;Geo_Flame03_0_NONE_ANIM1;Geo_Flame03_0_NONE_ANIM2;Geo_Flame03_0_NONE_ANIM3;Geo_Flame03_0_NONE_ANIM4;Geo_Flame03_0_NONE_ANIM5;Geo_Flame03_0_NONE_ANIM6;Geo_Flame03_0_NONE_ANIM7;Geo_Flame03_0_NONE_ANIM8;Geo_Flame03_0_NONE_ANIM9;aftersmoke01_0_BASE;aftersmoke02_0_BASE;aftersmoke03_0_BASE;tower_002_0_BASE;tower_002_0_DARK,0,0,,G3C,0,3,0,0,0,"{""NiNode"":6,""NiArkAnimationExtraData"":1,""NiStringExtraData"":10,""NiBillboardNode"":3,""NiZBufferProperty"":7,""NiTriShape"":5,""NiTexturingProperty"":7,""NiFlipController"":3,""NiAlphaProperty"":7,""NiStencilProperty"":1,""NiTriShapeData"":5,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":2,""NiParticleSystem"":3,""NiPSysEmitterCtlr"":3,""NiPSysUpdateCtlr"":3,""NiPSysEmitterCtlrData"":3,""NiPSysData"":3,""NiPSysAgeDeathModifier"":3,""NiPSysBoxEmitter"":3,""NiPSysSpawnModifier"":3,""NiPSysGrowFadeModifier"":3,""NiPSysColorModifier"":3,""NiColorData"":3,""NiPSysPositionModifier"":3,""NiPSysBoundUpdateModifier"":3}"
542466.nif,504761,8fb40e9955b825ffb9851e320d7cdf0207b9465d1410586fdf0a376200af4149,10.1.0.0,PASS,99,6,8666,5024,3,0,0,3,21 - Default;Base_001;Base_002,43,Geo_Flame01_0_BASE;Geo_Flame01_0_GLOSS;Geo_Flame01_0_NONE_ANIM0;Geo_Flame01_0_NONE_ANIM1;Geo_Flame01_0_NONE_ANIM2;Geo_Flame01_0_NONE_ANIM3;Geo_Flame01_0_NONE_ANIM4;Geo_Flame01_0_NONE_ANIM5;Geo_Flame01_0_NONE_ANIM6;Geo_Flame01_0_NONE_ANIM7;Geo_Flame01_0_NONE_ANIM8;Geo_Flame01_0_NONE_ANIM9;Geo_Flame02_0_BASE;Geo_Flame02_0_GLOSS;Geo_Flame02_0_NONE_ANIM0;Geo_Flame02_0_NONE_ANIM1;Geo_Flame02_0_NONE_ANIM2;Geo_Flame02_0_NONE_ANIM3;Geo_Flame02_0_NONE_ANIM4;Geo_Flame02_0_NONE_ANIM5;Geo_Flame02_0_NONE_ANIM6;Geo_Flame02_0_NONE_ANIM7;Geo_Flame02_0_NONE_ANIM8;Geo_Flame02_0_NONE_ANIM9;Geo_Flame03_0_BASE;Geo_Flame03_0_GLOSS;Geo_Flame03_0_NONE_ANIM0;Geo_Flame03_0_NONE_ANIM1;Geo_Flame03_0_NONE_ANIM2;Geo_Flame03_0_NONE_ANIM3;Geo_Flame03_0_NONE_ANIM4;Geo_Flame03_0_NONE_ANIM5;Geo_Flame03_0_NONE_ANIM6;Geo_Flame03_0_NONE_ANIM7;Geo_Flame03_0_NONE_ANIM8;Geo_Flame03_0_NONE_ANIM9;aftersmoke01_0_BASE;aftersmoke02_0_BASE;aftersmoke03_0_BASE;roof_001_0_BASE;roof_001_0_DARK;tower_003_0_BASE;tower_003_0_DARK,0,0,,G3C,0,3,0,0,0,"{""NiNode"":7,""NiArkAnimationExtraData"":1,""NiStringExtraData"":10,""NiBillboardNode"":3,""NiZBufferProperty"":7,""NiTriShape"":6,""NiTexturingProperty"":8,""NiFlipController"":3,""NiAlphaProperty"":8,""NiStencilProperty"":1,""NiTriShapeData"":6,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":3,""NiParticleSystem"":3,""NiPSysEmitterCtlr"":3,""NiPSysUpdateCtlr"":3,""NiPSysEmitterCtlrData"":3,""NiPSysData"":3,""NiPSysAgeDeathModifier"":3,""NiPSysBoxEmitter"":3,""NiPSysSpawnModifier"":3,""NiPSysGrowFadeModifier"":3,""NiPSysPositionModifier"":3,""NiPSysBoundUpdateModifier"":3}"
209928.nif,64487,20707613c96159b9ce67b21ef2dddd53e78b4f54f123c53820543a57ebfd9795,4.1.0.12,PASS,109,21,1505,598,2,0,0,11,check_point;orange;lighthalo_red;lighthalo_red;lighthalo_green;lighthalo_green,0,,0,0,,FIXED_A_57,0,0,0,0,0,"{""NiNode"":19,""NiArkAnimationExtraData"":1,""NiArkTextureExtraData"":1,""NiArkImporterExtraData"":1,""NiTexturingProperty"":17,""NiMaterialProperty"":11,""NiZBufferProperty"":5,""NiTriShape"":21,""NiTriShapeData"":21,""NiAlphaProperty"":8,""NiArkBillboardNode"":4}"
209969.nif,64487,7f4c1eced4a81850aa2c5f0a596378fcf895a2e5c01ed829bf04a3903368208b,4.1.0.12,PASS,109,21,1505,598,2,0,0,11,check_point;orange;lighthalo_red;lighthalo_red;lighthalo_green;lighthalo_green,0,,0,0,,FIXED_A_57,0,0,0,0,0,"{""NiNode"":19,""NiArkAnimationExtraData"":1,""NiArkTextureExtraData"":1,""NiArkImporterExtraData"":1,""NiTexturingProperty"":17,""NiMaterialProperty"":11,""NiZBufferProperty"":5,""NiTriShape"":21,""NiTriShapeData"":21,""NiAlphaProperty"":8,""NiArkBillboardNode"":4}"
210004.nif,64487,b2eef6f73ba39d497e0e6948a51fe9d74ecc58ad2460ed64e5ec7aa316e95398,4.1.0.12,PASS,109,21,1505,598,2,0,0,11,check_point;orange;lighthalo_red;lighthalo_red;lighthalo_green;lighthalo_green,0,,0,0,,FIXED_A_57,0,0,0,0,0,"{""NiNode"":19,""NiArkAnimationExtraData"":1,""NiArkTextureExtraData"":1,""NiArkImporterExtraData"":1,""NiTexturingProperty"":17,""NiMaterialProperty"":11,""NiZBufferProperty"":5,""NiTriShape"":21,""NiTriShapeData"":21,""NiAlphaProperty"":8,""NiArkBillboardNode"":4}"
542207.nif,1143196,59ee4cc36b95466507544fa8b174146dc21dec56c814715a351bd408680c7732,10.1.0.0,PASS,64,14,16728,9158,5,0,0,3,Material #62;Material #60;Material #51,23,Castle_0_BASE;Castle_0_DARK;Castle_11_BASE;Castle_11_DARK;Castle_1_BASE;Castle_1_DARK;Castle_2_BASE;Castle_2_DARK;Castle_3_BASE;Castle_3_DARK;Castle_4_BASE;Castle_4_DARK;Castle_5_BASE;Castle_5_DARK;Castle_6_BASE;Castle_6_DARK;Castle_7_BASE;Castle_7_DARK;Castle_8_BASE;GeoBeam_9_BASE;GeoLamp_10_BASE;GeoLamp_10_GLOW;GeoLamp_7_BASE,0,0,,G3C,0,0,0,0,0,"{""NiNode"":9,""NiArkAnimationExtraData"":1,""NiStringExtraData"":2,""NiTriShape"":14,""NiTexturingProperty"":13,""NiTriShapeData"":14,""NiMaterialProperty"":3,""NiZBufferProperty"":2,""NiAlphaProperty"":2,""NiStencilProperty"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
542345.nif,96451,7c341c64d526e84cc63c9d83f032b47f2e8327a11d8e07d6d9e9fc14181ed626,10.1.0.0,PASS,49,5,1821,1526,3,0,0,3,Material #64;Material #75;DimLight,8,LightBulbs_2_BASE;Sewer_0_BASE;Sewer_0_DETAIL;Sewer_1_BASE;Sewer_1_DETAIL;Sewer_3_BASE;Sewer_3_DETAIL;VolumeFog_0_BASE,0,0,,V10_BASE_0B,7,0,0,0,0,"{""NiNode"":13,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":5,""NiTextureTransformController"":1,""NiFloatData"":1,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":3,""NiZBufferProperty"":2,""NiTriShape"":5,""NiTriShapeData"":5,""NiPointLight"":7,""NiStringExtraData"":1,""NiAlphaProperty"":1,""NiStencilProperty"":1}"
591377.nif,237121,fa7751c89515c62d6ccc875444da334ed055db986d98f7e33728d2ea16bf9abf,10.1.0.0,PASS,167,32,3953,1619,5,0,0,26,lightflare;lightflare;lightflare;lightflare;roof2;wall01;floor;wall;Hull;Pipe;Outpost_engine3;lightflare;11 - Default;light;poster;112 - Default,39,Geolightfx01_0_BASE;Geolightfx02_0_BASE;Geolightfx03_0_BASE;Geolightfx04_0_BASE;Geolightfx05_0_BASE;Nameless0_ENVIRONMENT;intMobilesupershop01_0_BASE;intMobilesupershop01_0_DARK;intMobilesupershop01_0_GLOSS;intMobilesupershop01_1_BASE;intMobilesupershop01_1_DARK;intMobilesupershop01_1_GLOSS;intMobilesupershop01_2_BASE;intMobilesupershop01_2_DARK;intMobilesupershop01_2_GLOSS;intpart_0_BASE;intpart_0_DARK;intpart_0_GLOW;intpart_1_BASE;intpart_1_GLOW;intpart_2_BASE;intpart_3_BASE;intpart_4_BASE;intpart_5_BASE;intpart_5_GLOW;intpart_6_BASE;mobilesupershop01exter_0_BASE;mobilesupershop01exter_0_GLOSS;mobilesupershop01exter_0_GLOW;mobilesupershop01exter_1_BASE;mobilesupershop01exter_1_GLOSS;mobilesupershop01exter_2_BASE;mobilesupershop01exter_2_GLOSS;mobilesupershop01exter_3_BASE;mobilesupershop01exter_3_GLOSS;mobilesupershop01exter_4_BASE;mobilesupershop01exter_4_GLOSS;mobilesupershop01exter_5_BASE;mobilesupershop01exter_5_GLOW,0,0,,G3C,0,0,1,0,0,"{""NiNode"":19,""NiArkAnimationExtraData"":1,""NiStringExtraData"":6,""NiBillboardNode"":5,""NiZBufferProperty"":6,""NiTriShape"":32,""NiTexturingProperty"":21,""NiAlphaProperty"":15,""NiMaterialProperty"":26,""NiTriShapeData"":32,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTextureEffect"":1,""NiArkViewportInfoExtraData"":1}"
401573.nif,85392,7106feaa4fe7ef5bad80b45737503ff72b7ae29f05d0de7bdfb186a9398b6230,10.1.0.0,PASS,93,15,2107,932,3,0,0,10,lightflare2;Hull;Pipe;roof2;Outpost_engine3;foot;light;dirt;sign;floor,29,Geolightfx01_0_BASE;Geolightfx02_0_BASE;Geolightfx03_0_BASE;Geolightfx04_0_BASE;Geolightfx05_0_BASE;Nameless0_ENVIRONMENT;Nameless12_ENVIRONMENT;Nameless23_ENVIRONMENT;Nameless34_ENVIRONMENT;Nameless45_ENVIRONMENT;Nameless56_ENVIRONMENT;Object01_3_BASE;Object01_6_BASE;mobilesupershop01exter_0_BASE;mobilesupershop01exter_0_GLOSS;mobilesupershop01exter_0_GLOW;mobilesupershop01exter_1_BASE;mobilesupershop01exter_1_GLOSS;mobilesupershop01exter_2_BASE;mobilesupershop01exter_2_GLOSS;mobilesupershop01exter_3_BASE;mobilesupershop01exter_3_GLOSS;mobilesupershop01exter_4_BASE;mobilesupershop01exter_4_GLOSS;mobilesupershop01exter_5_BASE;mobilesupershop01exter_5_GLOW;ramper_1_BASE;ramper_1_DARK;ramper_1_GLOSS,0,0,,G3C,0,0,6,0,0,"{""NiNode"":10,""NiArkAnimationExtraData"":1,""NiStringExtraData"":6,""NiZBufferProperty"":6,""NiTriShape"":15,""NiTexturingProperty"":14,""NiAlphaProperty"":7,""NiTriShapeData"":15,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTextureEffect"":6,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":10}"
401523.nif,33582,1a842728c1cf0a516a8b129df23477b4bdebccd7ab55fe7d3c3effc683cd6adc,10.1.0.0,PASS,37,7,787,591,1,0,0,2,floor;Standardmaterial,18,Box01_0_BASE;Box01_0_GLOSS;Box02_0_BASE;Box02_0_GLOSS;Nameless0_ENVIRONMENT;Nameless12_ENVIRONMENT;Nameless23_ENVIRONMENT;Nameless34_ENVIRONMENT;room1_gloss_0_BASE;room1_gloss_0_GLOSS;room1_gloss_1_BASE;room1_gloss_1_GLOSS;room2_1_BASE;room2_1_GLOSS;room2_2_BASE;room2_2_GLOSS;room2_8_BASE;room2_8_GLOW,0,0,,V10_BASE_0B,0,0,4,0,0,"{""NiNode"":5,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTexturingProperty"":7,""NiTextureEffect"":4,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":2,""NiZBufferProperty"":1,""NiTriShape"":7,""NiTriShapeData"":7}"
401550.nif,130222,9ef3e720b56bd7abbe7b9dc6d0aa160b020a6f11965b9570201b58995d489795,10.1.0.0,PASS,49,8,2352,1818,3,0,0,3,floor;11 - Default;poster,15,Nameless0_ENVIRONMENT;mainroom_1_BASE;mainroom_1_GLOSS;mainroom_2_BASE;mainroom_2_GLOSS;mainroom_3_BASE;mainroom_3_GLOW;mainroom_4_BASE;mainroom_4_GLOW;mainroom_5_BASE;mainroom_7_BASE;mainroom_8_BASE;mainroom_8_GLOW;room2_gloss_0_BASE;room2_gloss_0_GLOSS,0,0,,V10_BASE_0B,4,0,1,0,0,"{""NiNode"":10,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiTextureEffect"":1,""NiTexturingProperty"":8,""NiArkViewportInfoExtraData"":1,""NiMaterialProperty"":3,""NiZBufferProperty"":1,""NiTriShape"":8,""NiTriShapeData"":8,""NiAlphaProperty"":2,""NiPointLight"":4}"
191534.nif,30143,327915e566823ca96537ae3bb79c6433dcbaffd9173f22d41050f9d758a6eadb,4.1.0.12,PASS,20,3,734,340,2,0,0,3,1 - Default;11 - Default,0,,0,0,,FIXED_A_57,0,0,0,0,0,"{""NiNode"":4,""NiArkAnimationExtraData"":1,""NiArkTextureExtraData"":1,""NiArkImporterExtraData"":1,""NiTexturingProperty"":2,""NiZBufferProperty"":1,""NiVertexColorProperty"":1,""NiTriShape"":3,""NiMaterialProperty"":3,""NiTriShapeData"":3}"
336702.nif,292118,95b9ad1e1d30d566f0fe9f8cb74a571dd2b2aa0bb16f7529b6a69f1be0376126,10.1.0.0,PASS,49,8,5646,2721,3,0,0,5,whie;glass;19 - Default;sc,14,ArenaOfDeath_0_BASE;ArenaOfDeath_0_DARK;ArenaOfDeath_1_BASE;ArenaOfDeath_1_DARK;ArenaOfDeath_2_BASE;ArenaOfDeath_2_DARK;GeoGlassArrows_0_BASE;GeoWhiteGlass_0_BASE;GeoWhiteGlass_0_GLOSS;GlowScull_0_BASE;GlowScull_0_DARK;GlowScull_0_GLOW;Nameless0_ENVIRONMENT;Nameless12_ENVIRONMENT,0,0,,G3C,0,0,2,0,0,"{""NiNode"":7,""NiArkAnimationExtraData"":1,""NiStringExtraData"":1,""NiTriShape"":8,""NiTexturingProperty"":6,""NiTextureTransformController"":2,""NiFloatData"":2,""NiAlphaProperty"":2,""NiMaterialProperty"":5,""NiTriShapeData"":8,""NiTextureEffect"":2,""NiDitherProperty"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1,""NiZBufferProperty"":1}"
354708.nif,370331,a64b6a29a52c6881837cbf0edbc0328914b795b8bcdc1ff59254b89edbfa721a,4.1.0.12,PASS,30,5,9362,7408,1,0,0,1,,0,,0,0,,FIXED_A_57,0,0,0,0,0,"{""NiNode"":6,""NiArkAnimationExtraData"":1,""NiArkTextureExtraData"":1,""NiArkImporterExtraData"":1,""NiTexturingProperty"":5,""NiMaterialProperty"":1,""NiZBufferProperty"":1,""NiTriShape"":5,""NiAlphaProperty"":4,""NiTriShapeData"":5}"
336745.nif,30125,1363d75adeb585d1a82bd8bc387d771e1fffcb4dc9bf09f497f4ac9e8cade127,4.1.0.12,PASS,29,5,542,660,2,0,0,2,,0,,0,0,,TEXT_CRLF,0,0,1,0,0,"{""NiNode"":7,""NiArkAnimationExtraData"":1,""NiArkTextureExtraData"":1,""NiArkImporterExtraData"":1,""NiStringExtraData"":2,""NiTexturingProperty"":3,""NiTextureEffect"":1,""NiTriShape"":5,""NiTriShapeData"":5,""NiMaterialProperty"":2,""NiZBufferProperty"":1}"
