nif,version,grammar,block_index,entry_idx,name,slot,f1,f2,ref,anim_flag,frame_index,bnt2_id,resolved
549118.nif,10.1.0.0,v10,7,40,Object01_0_BASE,BASE,0,-1,30,0,4294967295,558969,1
549118.nif,10.1.0.0,v10,7,41,Object01_0_DARK,DARK,1,-1,30,0,4294967295,527711,1
549118.nif,10.1.0.0,v10,7,42,Object01_0_GLOSS,GLOSS,3,-1,30,0,4294967295,123782,1
549118.nif,10.1.0.0,v10,7,43,Object01_0_NONE_ANIM0,ANIM0,11,-1,31,1,0,558969,1
549118.nif,10.1.0.0,v10,7,44,Object01_0_NONE_ANIM1,ANIM1,11,-1,31,1,1,558971,1
549118.nif,10.1.0.0,v10,7,45,Object01_0_NONE_ANIM10,ANIM10,11,-1,31,1,10,558973,1
549118.nif,10.1.0.0,v10,7,46,Object01_0_NONE_ANIM11,ANIM11,11,-1,31,1,11,558975,1
549118.nif,10.1.0.0,v10,7,47,Object01_0_NONE_ANIM12,ANIM12,11,-1,31,1,12,558977,1
549118.nif,10.1.0.0,v10,7,48,Object01_0_NONE_ANIM13,ANIM13,11,-1,31,1,13,558979,1
549118.nif,10.1.0.0,v10,7,49,Object01_0_NONE_ANIM14,ANIM14,11,-1,31,1,14,558981,1
549118.nif,10.1.0.0,v10,7,50,Object01_0_NONE_ANIM2,ANIM2,11,-1,31,1,2,558983,1
549118.nif,10.1.0.0,v10,7,51,Object01_0_NONE_ANIM3,ANIM3,11,-1,31,1,3,558985,1
549118.nif,10.1.0.0,v10,7,52,Object01_0_NONE_ANIM4,ANIM4,11,-1,31,1,4,558987,1
549118.nif,10.1.0.0,v10,7,53,Object01_0_NONE_ANIM5,ANIM5,11,-1,31,1,5,558989,1
549118.nif,10.1.0.0,v10,7,54,Object01_0_NONE_ANIM6,ANIM6,11,-1,31,1,6,558991,1
549118.nif,10.1.0.0,v10,7,55,Object01_0_NONE_ANIM7,ANIM7,11,-1,31,1,7,558993,1
549118.nif,10.1.0.0,v10,7,56,Object01_0_NONE_ANIM8,ANIM8,11,-1,31,1,8,558995,1
549118.nif,10.1.0.0,v10,7,57,Object01_0_NONE_ANIM9,ANIM9,11,-1,31,1,9,558997,1
549118.nif,10.1.0.0,v10,7,58,Object04_3_BASE,BASE,0,-1,32,0,4294967295,549818,1
549118.nif,10.1.0.0,v10,7,59,Object04_3_DARK,DARK,1,-1,32,0,4294967295,527711,1
549118.nif,10.1.0.0,v10,7,60,Object04_3_GLOSS,GLOSS,3,-1,32,0,4294967295,29648,1
549118.nif,10.1.0.0,v10,7,61,Object04_4_BASE,BASE,0,-1,33,0,4294967295,552815,1
549118.nif,10.1.0.0,v10,7,62,Object04_4_DARK,DARK,1,-1,33,0,4294967295,527711,1
549118.nif,10.1.0.0,v10,7,63,Object04_4_GLOSS,GLOSS,3,-1,33,0,4294967295,491950,1
549118.nif,10.1.0.0,v10,7,64,lamps_13_BASE,BASE,0,-1,34,0,4294967295,573973,1
549118.nif,10.1.0.0,v10,7,65,lamps_13_DARK,DARK,1,-1,34,0,4294967295,527711,1
549118.nif,10.1.0.0,v10,7,66,lamps_13_GLOSS,GLOSS,3,-1,34,0,4294967295,491950,1
549118.nif,10.1.0.0,v10,7,67,lamps_13_GLOW,GLOW,4,-1,34,0,4294967295,573974,1
554074.nif,10.1.0.0,v10,3,0,Box10_0_BASE,BASE,0,-1,4,0,4294967295,32023,1
554074.nif,10.1.0.0,v10,3,1,Box10_0_GLOSS,GLOSS,3,-1,4,0,4294967295,491950,1
554074.nif,10.1.0.0,v10,3,2,Nameless0_ENVIRONMENT,ENVIRONMENT,9,0,5,0,4294967295,29660,1
554074.nif,10.1.0.0,v10,3,3,Nameless12_ENVIRONMENT,ENVIRONMENT,9,0,6,0,4294967295,29660,1
554074.nif,10.1.0.0,v10,3,4,Nameless23_ENVIRONMENT,ENVIRONMENT,9,0,7,0,4294967295,180013,1
554074.nif,10.1.0.0,v10,3,5,Nameless34_ENVIRONMENT,ENVIRONMENT,9,0,8,0,4294967295,180013,1
554074.nif,10.1.0.0,v10,3,6,Nameless45_ENVIRONMENT,ENVIRONMENT,9,0,9,0,4294967295,180013,1
554074.nif,10.1.0.0,v10,3,7,Text02_0_BASE,BASE,0,-1,10,0,4294967295,573959,1
554074.nif,10.1.0.0,v10,3,8,Text02_0_DARK,DARK,1,-1,10,0,4294967295,527711,1
554074.nif,10.1.0.0,v10,3,9,Text02_0_GLOSS,GLOSS,3,-1,10,0,4294967295,574379,1
554074.nif,10.1.0.0,v10,3,10,exterior_3_BASE,BASE,0,-1,11,0,4294967295,554088,1
554074.nif,10.1.0.0,v10,3,11,exterior_3_BUMP,BUMP,5,-1,11,0,4294967295,561900,1
554074.nif,10.1.0.0,v10,3,12,exterior_4_BASE,BASE,0,-1,12,0,4294967295,554092,1
554074.nif,10.1.0.0,v10,3,13,exterior_4_BUMP,BUMP,5,-1,12,0,4294967295,561903,1
554074.nif,10.1.0.0,v10,3,14,exterior_6_BASE,BASE,0,-1,13,0,4294967295,554096,1
554074.nif,10.1.0.0,v10,3,15,exterior_6_BUMP,BUMP,5,-1,13,0,4294967295,561906,1
554074.nif,10.1.0.0,v10,3,16,exterior_8_BASE,BASE,0,-1,14,0,4294967295,554163,1
554074.nif,10.1.0.0,v10,3,17,exterior_8_BUMP,BUMP,5,-1,14,0,4294967295,561909,1
554074.nif,10.1.0.0,v10,3,18,exterior_9_BASE,BASE,0,-1,15,0,4294967295,127385,1
554074.nif,10.1.0.0,v10,3,19,exterior_9_BUMP,BUMP,5,-1,15,0,4294967295,561912,1
554074.nif,10.1.0.0,v10,3,20,glass_0_BASE,BASE,0,-1,16,0,4294967295,527730,1
554074.nif,10.1.0.0,v10,3,21,glass_0_GLOSS,GLOSS,3,-1,16,0,4294967295,123782,1
554074.nif,10.1.0.0,v10,3,22,lightbeamSetCol_1_BASE,BASE,0,-1,17,0,4294967295,32023,1
554074.nif,10.1.0.0,v10,3,23,lightbeamSetCol_1_GLOSS,GLOSS,3,-1,17,0,4294967295,491950,1
554075.nif,10.1.0.0,v10,3,0,Nameless0_ENVIRONMENT,ENVIRONMENT,9,0,4,0,4294967295,180013,1
554075.nif,10.1.0.0,v10,3,1,Nameless12_ENVIRONMENT,ENVIRONMENT,9,0,5,0,4294967295,180013,1
554075.nif,10.1.0.0,v10,3,2,Nameless23_ENVIRONMENT,ENVIRONMENT,9,0,6,0,4294967295,180013,1
554075.nif,10.1.0.0,v10,3,3,Nameless34_ENVIRONMENT,ENVIRONMENT,9,0,7,0,4294967295,180013,1
554075.nif,10.1.0.0,v10,3,4,Nameless45_ENVIRONMENT,ENVIRONMENT,9,0,8,0,4294967295,180013,1
554075.nif,10.1.0.0,v10,3,5,hall01_2_BASE,BASE,0,-1,9,0,4294967295,554081,1
554075.nif,10.1.0.0,v10,3,6,hall01_2_DARK,DARK,1,-1,9,0,4294967295,527711,1
554075.nif,10.1.0.0,v10,3,7,hall01_2_GLOSS,GLOSS,3,-1,9,0,4294967295,29648,1
554075.nif,10.1.0.0,v10,3,8,hall01_3_BASE,BASE,0,-1,10,0,4294967295,554088,1
554075.nif,10.1.0.0,v10,3,9,hall01_3_DARK,DARK,1,-1,10,0,4294967295,527711,1
554075.nif,10.1.0.0,v10,3,10,hall01_3_GLOSS,GLOSS,3,-1,10,0,4294967295,29648,1
554075.nif,10.1.0.0,v10,3,11,hall01_4_BASE,BASE,0,-1,11,0,4294967295,554092,1
554075.nif,10.1.0.0,v10,3,12,hall01_4_DARK,DARK,1,-1,11,0,4294967295,527711,1
554075.nif,10.1.0.0,v10,3,13,hall01_4_GLOSS,GLOSS,3,-1,11,0,4294967295,491950,1
554075.nif,10.1.0.0,v10,3,14,hall01_6_BASE,BASE,0,-1,12,0,4294967295,554096,1
554075.nif,10.1.0.0,v10,3,15,hall01_6_DARK,DARK,1,-1,12,0,4294967295,527711,1
554075.nif,10.1.0.0,v10,3,16,hall01_6_GLOSS,GLOSS,3,-1,12,0,4294967295,491950,1
554075.nif,10.1.0.0,v10,3,17,hall01_8_BASE,BASE,0,-1,13,0,4294967295,554163,1
554075.nif,10.1.0.0,v10,3,18,hall01_8_DARK,DARK,1,-1,13,0,4294967295,527711,1
554075.nif,10.1.0.0,v10,3,19,hall01_8_GLOSS,GLOSS,3,-1,13,0,4294967295,491950,1
554076.nif,10.1.0.0,v10,3,0,Nameless0_ENVIRONMENT,ENVIRONMENT,9,0,4,0,4294967295,29660,1
554076.nif,10.1.0.0,v10,3,1,Nameless1011_ENVIRONMENT,ENVIRONMENT,9,0,5,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,2,Nameless1112_ENVIRONMENT,ENVIRONMENT,9,0,6,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,3,Nameless1213_ENVIRONMENT,ENVIRONMENT,9,0,7,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,4,Nameless12_ENVIRONMENT,ENVIRONMENT,9,0,8,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,5,Nameless1314_ENVIRONMENT,ENVIRONMENT,9,0,9,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,6,Nameless1415_ENVIRONMENT,ENVIRONMENT,9,0,10,0,4294967295,29660,1
554076.nif,10.1.0.0,v10,3,7,Nameless1516_ENVIRONMENT,ENVIRONMENT,9,0,11,0,4294967295,29660,1
554076.nif,10.1.0.0,v10,3,8,Nameless1617_ENVIRONMENT,ENVIRONMENT,9,0,12,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,9,Nameless1718_ENVIRONMENT,ENVIRONMENT,9,0,13,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,10,Nameless1819_ENVIRONMENT,ENVIRONMENT,9,0,14,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,11,Nameless1920_ENVIRONMENT,ENVIRONMENT,9,0,15,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,12,Nameless2021_ENVIRONMENT,ENVIRONMENT,9,0,16,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,13,Nameless23_ENVIRONMENT,ENVIRONMENT,9,0,17,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,14,Nameless34_ENVIRONMENT,ENVIRONMENT,9,0,18,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,15,Nameless45_ENVIRONMENT,ENVIRONMENT,9,0,19,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,16,Nameless56_ENVIRONMENT,ENVIRONMENT,9,0,20,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,17,Nameless67_ENVIRONMENT,ENVIRONMENT,9,0,21,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,18,Nameless78_ENVIRONMENT,ENVIRONMENT,9,0,22,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,19,Nameless89_ENVIRONMENT,ENVIRONMENT,9,0,23,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,20,Nameless910_ENVIRONMENT,ENVIRONMENT,9,0,24,0,4294967295,180013,1
554076.nif,10.1.0.0,v10,3,21,Object01_0_BASE,BASE,0,-1,25,0,4294967295,527730,1
554076.nif,10.1.0.0,v10,3,22,Object01_0_DARK,DARK,1,-1,25,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,23,Object01_0_GLOSS,GLOSS,3,-1,25,0,4294967295,123782,1
554076.nif,10.1.0.0,v10,3,24,bushes_0_BASE,BASE,0,-1,26,0,4294967295,554789,1
554076.nif,10.1.0.0,v10,3,25,bushes_0_DARK,DARK,1,-1,26,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,26,bushes_0_GLOSS,GLOSS,3,-1,26,0,4294967295,491950,1
554076.nif,10.1.0.0,v10,3,27,glass00_2_BASE,BASE,0,-1,27,0,4294967295,554081,1
554076.nif,10.1.0.0,v10,3,28,glass00_2_DARK,DARK,1,-1,27,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,29,glass00_2_GLOSS,GLOSS,3,-1,27,0,4294967295,29749,1
554076.nif,10.1.0.0,v10,3,30,glass00_3_BASE,BASE,0,-1,28,0,4294967295,554088,1
554076.nif,10.1.0.0,v10,3,31,glass00_3_DARK,DARK,1,-1,28,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,32,glass00_3_GLOSS,GLOSS,3,-1,28,0,4294967295,29749,1
554076.nif,10.1.0.0,v10,3,33,glass00_4_BASE,BASE,0,-1,29,0,4294967295,554092,1
554076.nif,10.1.0.0,v10,3,34,glass00_4_DARK,DARK,1,-1,29,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,35,glass00_4_GLOSS,GLOSS,3,-1,29,0,4294967295,491950,1
554076.nif,10.1.0.0,v10,3,36,glass00_8_BASE,BASE,0,-1,30,0,4294967295,554163,1
554076.nif,10.1.0.0,v10,3,37,glass00_8_DARK,DARK,1,-1,30,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,38,glass00_8_GLOSS,GLOSS,3,-1,30,0,4294967295,491950,1
554076.nif,10.1.0.0,v10,3,39,glass01_0_BASE,BASE,0,-1,31,0,4294967295,527730,1
554076.nif,10.1.0.0,v10,3,40,glass01_0_DARK,DARK,1,-1,31,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,41,glass01_0_GLOSS,GLOSS,3,-1,31,0,4294967295,123782,1
554076.nif,10.1.0.0,v10,3,42,glass02_0_BASE,BASE,0,-1,32,0,4294967295,527730,1
554076.nif,10.1.0.0,v10,3,43,glass02_0_DARK,DARK,1,-1,32,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,44,glass02_0_GLOSS,GLOSS,3,-1,32,0,4294967295,123782,1
554076.nif,10.1.0.0,v10,3,45,glass03_0_BASE,BASE,0,-1,33,0,4294967295,527730,1
554076.nif,10.1.0.0,v10,3,46,glass03_0_DARK,DARK,1,-1,33,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,47,glass03_0_GLOSS,GLOSS,3,-1,33,0,4294967295,123782,1
554076.nif,10.1.0.0,v10,3,48,glass04_0_BASE,BASE,0,-1,34,0,4294967295,527730,1
554076.nif,10.1.0.0,v10,3,49,glass04_0_DARK,DARK,1,-1,34,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,50,glass04_0_GLOSS,GLOSS,3,-1,34,0,4294967295,123782,1
554076.nif,10.1.0.0,v10,3,51,glass05_0_BASE,BASE,0,-1,35,0,4294967295,527730,1
554076.nif,10.1.0.0,v10,3,52,glass05_0_DARK,DARK,1,-1,35,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,53,glass05_0_GLOSS,GLOSS,3,-1,35,0,4294967295,123782,1
554076.nif,10.1.0.0,v10,3,54,glass06_0_BASE,BASE,0,-1,36,0,4294967295,527730,1
554076.nif,10.1.0.0,v10,3,55,glass06_0_DARK,DARK,1,-1,36,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,56,glass06_0_GLOSS,GLOSS,3,-1,36,0,4294967295,123782,1
554076.nif,10.1.0.0,v10,3,57,glass07_0_BASE,BASE,0,-1,37,0,4294967295,527730,1
554076.nif,10.1.0.0,v10,3,58,glass07_0_DARK,DARK,1,-1,37,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,59,glass07_0_GLOSS,GLOSS,3,-1,37,0,4294967295,123782,1
554076.nif,10.1.0.0,v10,3,60,glass08_0_BASE,BASE,0,-1,38,0,4294967295,527730,1
554076.nif,10.1.0.0,v10,3,61,glass08_0_DARK,DARK,1,-1,38,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,62,glass08_0_GLOSS,GLOSS,3,-1,38,0,4294967295,123782,1
554076.nif,10.1.0.0,v10,3,63,glass09_0_BASE,BASE,0,-1,39,0,4294967295,527730,1
554076.nif,10.1.0.0,v10,3,64,glass09_0_DARK,DARK,1,-1,39,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,65,glass09_0_GLOSS,GLOSS,3,-1,39,0,4294967295,123782,1
554076.nif,10.1.0.0,v10,3,66,glass10_0_BASE,BASE,0,-1,40,0,4294967295,527730,1
554076.nif,10.1.0.0,v10,3,67,glass10_0_DARK,DARK,1,-1,40,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,68,glass10_0_GLOSS,GLOSS,3,-1,40,0,4294967295,123782,1
554076.nif,10.1.0.0,v10,3,69,glass11_0_BASE,BASE,0,-1,41,0,4294967295,527730,1
554076.nif,10.1.0.0,v10,3,70,glass11_0_DARK,DARK,1,-1,41,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,71,glass11_0_GLOSS,GLOSS,3,-1,41,0,4294967295,123782,1
554076.nif,10.1.0.0,v10,3,72,glass12_0_BASE,BASE,0,-1,42,0,4294967295,527730,1
554076.nif,10.1.0.0,v10,3,73,glass12_0_DARK,DARK,1,-1,42,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,74,glass12_0_GLOSS,GLOSS,3,-1,42,0,4294967295,123782,1
554076.nif,10.1.0.0,v10,3,75,railinghandles_5_BASE,BASE,0,-1,43,0,4294967295,573959,1
554076.nif,10.1.0.0,v10,3,76,railinghandles_5_DARK,DARK,1,-1,43,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,77,railinghandles_5_GLOSS,GLOSS,3,-1,43,0,4294967295,578180,1
554076.nif,10.1.0.0,v10,3,78,sign02_0_BASE,BASE,0,-1,44,0,4294967295,574381,1
554076.nif,10.1.0.0,v10,3,79,sign02_0_DARK,DARK,1,-1,44,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,80,sign02_0_GLOSS,GLOSS,3,-1,44,0,4294967295,491950,1
554076.nif,10.1.0.0,v10,3,81,vault_5_BASE,BASE,0,-1,45,0,4294967295,573959,1
554076.nif,10.1.0.0,v10,3,82,vault_5_DARK,DARK,1,-1,45,0,4294967295,527711,1
554076.nif,10.1.0.0,v10,3,83,vault_5_GLOSS,GLOSS,3,-1,45,0,4294967295,578180,1
554106.nif,10.1.0.0,v10,3,0,Box03_1_BASE,BASE,0,-1,4,0,4294967295,554088,1
554106.nif,10.1.0.0,v10,3,1,Box03_1_DARK,DARK,1,-1,4,0,4294967295,527711,1
554106.nif,10.1.0.0,v10,3,2,Box03_1_GLOSS,GLOSS,3,-1,4,0,4294967295,29749,1
554106.nif,10.1.0.0,v10,3,3,Box03_3_BASE,BASE,0,-1,5,0,4294967295,554081,1
554106.nif,10.1.0.0,v10,3,4,Box03_3_DARK,DARK,1,-1,5,0,4294967295,527711,1
554106.nif,10.1.0.0,v10,3,5,Box03_3_GLOSS,GLOSS,3,-1,5,0,4294967295,29749,1
554106.nif,10.1.0.0,v10,3,6,Box03_4_BASE,BASE,0,-1,6,0,4294967295,554092,1
554106.nif,10.1.0.0,v10,3,7,Box03_4_DARK,DARK,1,-1,6,0,4294967295,527711,1
554106.nif,10.1.0.0,v10,3,8,Box03_4_GLOSS,GLOSS,3,-1,6,0,4294967295,491950,1
554106.nif,10.1.0.0,v10,3,9,Box03_5_BASE,BASE,0,-1,7,0,4294967295,554096,1
554106.nif,10.1.0.0,v10,3,10,Box03_5_DARK,DARK,1,-1,7,0,4294967295,527711,1
554106.nif,10.1.0.0,v10,3,11,Box03_5_GLOSS,GLOSS,3,-1,7,0,4294967295,491950,1
554106.nif,10.1.0.0,v10,3,12,Nameless0_ENVIRONMENT,ENVIRONMENT,9,0,8,0,4294967295,180013,1
554106.nif,10.1.0.0,v10,3,13,Nameless12_ENVIRONMENT,ENVIRONMENT,9,0,9,0,4294967295,180013,1
554106.nif,10.1.0.0,v10,3,14,Nameless23_ENVIRONMENT,ENVIRONMENT,9,0,10,0,4294967295,227221,1
554106.nif,10.1.0.0,v10,3,15,Nameless34_ENVIRONMENT,ENVIRONMENT,9,0,11,0,4294967295,180013,1
554178.nif,10.1.0.0,v10,3,0,Nameless0_ENVIRONMENT,ENVIRONMENT,9,0,4,0,4294967295,180013,1
554178.nif,10.1.0.0,v10,3,1,Nameless1011_ENVIRONMENT,ENVIRONMENT,9,0,5,0,4294967295,180013,1
554178.nif,10.1.0.0,v10,3,2,Nameless1112_ENVIRONMENT,ENVIRONMENT,9,0,6,0,4294967295,180013,1
554178.nif,10.1.0.0,v10,3,3,Nameless12_ENVIRONMENT,ENVIRONMENT,9,0,7,0,4294967295,180013,1
554178.nif,10.1.0.0,v10,3,4,Nameless23_ENVIRONMENT,ENVIRONMENT,9,0,8,0,4294967295,180013,1
554178.nif,10.1.0.0,v10,3,5,Nameless34_ENVIRONMENT,ENVIRONMENT,9,0,9,0,4294967295,180013,1
554178.nif,10.1.0.0,v10,3,6,Nameless45_ENVIRONMENT,ENVIRONMENT,9,0,10,0,4294967295,29660,1
554178.nif,10.1.0.0,v10,3,7,Nameless56_ENVIRONMENT,ENVIRONMENT,9,0,11,0,4294967295,180013,1
554178.nif,10.1.0.0,v10,3,8,Nameless67_ENVIRONMENT,ENVIRONMENT,9,0,12,0,4294967295,180013,1
554178.nif,10.1.0.0,v10,3,9,Nameless78_ENVIRONMENT,ENVIRONMENT,9,0,13,0,4294967295,180013,1
554178.nif,10.1.0.0,v10,3,10,Nameless89_ENVIRONMENT,ENVIRONMENT,9,0,14,0,4294967295,29660,1
554178.nif,10.1.0.0,v10,3,11,Nameless910_ENVIRONMENT,ENVIRONMENT,9,0,15,0,4294967295,180013,1
554178.nif,10.1.0.0,v10,3,12,Object01_8_BASE,BASE,0,-1,16,0,4294967295,558969,1
554178.nif,10.1.0.0,v10,3,13,Object01_8_DARK,DARK,1,-1,16,0,4294967295,527711,1
554178.nif,10.1.0.0,v10,3,14,Object01_8_GLOSS,GLOSS,3,-1,16,0,4294967295,29610,1
554178.nif,10.1.0.0,v10,3,15,Object01_8_NONE_ANIM0,ANIM0,11,-1,17,1,0,558969,1
554178.nif,10.1.0.0,v10,3,16,Object01_8_NONE_ANIM1,ANIM1,11,-1,17,1,1,558971,1
554178.nif,10.1.0.0,v10,3,17,Object01_8_NONE_ANIM10,ANIM10,11,-1,17,1,10,558973,1
554178.nif,10.1.0.0,v10,3,18,Object01_8_NONE_ANIM11,ANIM11,11,-1,17,1,11,558975,1
554178.nif,10.1.0.0,v10,3,19,Object01_8_NONE_ANIM12,ANIM12,11,-1,17,1,12,558977,1
554178.nif,10.1.0.0,v10,3,20,Object01_8_NONE_ANIM13,ANIM13,11,-1,17,1,13,558979,1
554178.nif,10.1.0.0,v10,3,21,Object01_8_NONE_ANIM14,ANIM14,11,-1,17,1,14,558981,1
554178.nif,10.1.0.0,v10,3,22,Object01_8_NONE_ANIM2,ANIM2,11,-1,17,1,2,558983,1
554178.nif,10.1.0.0,v10,3,23,Object01_8_NONE_ANIM3,ANIM3,11,-1,17,1,3,558985,1
554178.nif,10.1.0.0,v10,3,24,Object01_8_NONE_ANIM4,ANIM4,11,-1,17,1,4,558987,1
554178.nif,10.1.0.0,v10,3,25,Object01_8_NONE_ANIM5,ANIM5,11,-1,17,1,5,558989,1
554178.nif,10.1.0.0,v10,3,26,Object01_8_NONE_ANIM6,ANIM6,11,-1,17,1,6,558991,1
554178.nif,10.1.0.0,v10,3,27,Object01_8_NONE_ANIM7,ANIM7,11,-1,17,1,7,558993,1
554178.nif,10.1.0.0,v10,3,28,Object01_8_NONE_ANIM8,ANIM8,11,-1,17,1,8,558995,1
554178.nif,10.1.0.0,v10,3,29,Object01_8_NONE_ANIM9,ANIM9,11,-1,17,1,9,558997,1
554178.nif,10.1.0.0,v10,3,30,Object04_8_BASE,BASE,0,-1,18,0,4294967295,559919,1
554178.nif,10.1.0.0,v10,3,31,Object04_8_DARK,DARK,1,-1,18,0,4294967295,527711,1
554178.nif,10.1.0.0,v10,3,32,Object04_8_GLOSS,GLOSS,3,-1,18,0,4294967295,491950,1
554178.nif,10.1.0.0,v10,3,33,Object04_8_NONE_ANIM0,ANIM0,11,-1,19,1,0,559919,1
554178.nif,10.1.0.0,v10,3,34,Object04_8_NONE_ANIM1,ANIM1,11,-1,19,1,1,559924,1
554178.nif,10.1.0.0,v10,3,35,Object04_8_NONE_ANIM10,ANIM10,11,-1,19,1,10,559926,1
554178.nif,10.1.0.0,v10,3,36,Object04_8_NONE_ANIM11,ANIM11,11,-1,19,1,11,559928,1
554178.nif,10.1.0.0,v10,3,37,Object04_8_NONE_ANIM12,ANIM12,11,-1,19,1,12,559930,1
554178.nif,10.1.0.0,v10,3,38,Object04_8_NONE_ANIM13,ANIM13,11,-1,19,1,13,559932,1
554178.nif,10.1.0.0,v10,3,39,Object04_8_NONE_ANIM14,ANIM14,11,-1,19,1,14,559934,1
554178.nif,10.1.0.0,v10,3,40,Object04_8_NONE_ANIM2,ANIM2,11,-1,19,1,2,559936,1
554178.nif,10.1.0.0,v10,3,41,Object04_8_NONE_ANIM3,ANIM3,11,-1,19,1,3,559938,1
554178.nif,10.1.0.0,v10,3,42,Object04_8_NONE_ANIM4,ANIM4,11,-1,19,1,4,559940,1
554178.nif,10.1.0.0,v10,3,43,Object04_8_NONE_ANIM5,ANIM5,11,-1,19,1,5,559942,1
554178.nif,10.1.0.0,v10,3,44,Object04_8_NONE_ANIM6,ANIM6,11,-1,19,1,6,559944,1
554178.nif,10.1.0.0,v10,3,45,Object04_8_NONE_ANIM7,ANIM7,11,-1,19,1,7,559946,1
554178.nif,10.1.0.0,v10,3,46,Object04_8_NONE_ANIM8,ANIM8,11,-1,19,1,8,559948,1
554178.nif,10.1.0.0,v10,3,47,Object04_8_NONE_ANIM9,ANIM9,11,-1,19,1,9,559950,1
554178.nif,10.1.0.0,v10,3,48,Object05_8_BASE,BASE,0,-1,20,0,4294967295,559919,1
554178.nif,10.1.0.0,v10,3,49,Object05_8_DARK,DARK,1,-1,20,0,4294967295,527711,1
554178.nif,10.1.0.0,v10,3,50,Object05_8_GLOSS,GLOSS,3,-1,20,0,4294967295,491950,1
554178.nif,10.1.0.0,v10,3,51,Object05_8_NONE_ANIM0,ANIM0,11,-1,21,1,0,559919,1
554178.nif,10.1.0.0,v10,3,52,Object05_8_NONE_ANIM1,ANIM1,11,-1,21,1,1,559924,1
554178.nif,10.1.0.0,v10,3,53,Object05_8_NONE_ANIM10,ANIM10,11,-1,21,1,10,559926,1
554178.nif,10.1.0.0,v10,3,54,Object05_8_NONE_ANIM11,ANIM11,11,-1,21,1,11,559928,1
554178.nif,10.1.0.0,v10,3,55,Object05_8_NONE_ANIM12,ANIM12,11,-1,21,1,12,559930,1
554178.nif,10.1.0.0,v10,3,56,Object05_8_NONE_ANIM13,ANIM13,11,-1,21,1,13,559932,1
554178.nif,10.1.0.0,v10,3,57,Object05_8_NONE_ANIM14,ANIM14,11,-1,21,1,14,559934,1
554178.nif,10.1.0.0,v10,3,58,Object05_8_NONE_ANIM2,ANIM2,11,-1,21,1,2,559936,1
554178.nif,10.1.0.0,v10,3,59,Object05_8_NONE_ANIM3,ANIM3,11,-1,21,1,3,559938,1
554178.nif,10.1.0.0,v10,3,60,Object05_8_NONE_ANIM4,ANIM4,11,-1,21,1,4,559940,1
554178.nif,10.1.0.0,v10,3,61,Object05_8_NONE_ANIM5,ANIM5,11,-1,21,1,5,559942,1
554178.nif,10.1.0.0,v10,3,62,Object05_8_NONE_ANIM6,ANIM6,11,-1,21,1,6,559944,1
554178.nif,10.1.0.0,v10,3,63,Object05_8_NONE_ANIM7,ANIM7,11,-1,21,1,7,559946,1
554178.nif,10.1.0.0,v10,3,64,Object05_8_NONE_ANIM8,ANIM8,11,-1,21,1,8,559948,1
554178.nif,10.1.0.0,v10,3,65,Object05_8_NONE_ANIM9,ANIM9,11,-1,21,1,9,559950,1
554178.nif,10.1.0.0,v10,3,66,Object06_8_BASE,BASE,0,-1,22,0,4294967295,559919,1
