file,klass,entry_count,num_tex,field2_raw,has_anim,anim_count,has_base,has_dark,has_detail,has_gloss,has_glow,has_bump,has_decal0,has_environment,tex_effect,mesh,blocks,mirror
510503.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,16,1
497458.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,1,1,1,17,1
238500.nif,1|0,13,3,3328,0,0,1,0,0,0,1,0,0,0,0,1,67,1
377176.nif,1|0,4,3,1024,0,0,1,0,0,1,0,0,0,1,1,1,30,1
169725.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,22,1
504660.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
183359.nif,1|0,8,3,2048,0,0,1,0,0,1,1,0,0,1,1,1,36,1
499518.nif,1|0,10,3,2560,0,0,1,0,0,1,1,0,0,1,1,1,64,1
503675.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,26,1
493474.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,16,1
493477.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,16,1
493387.nif,1|0,3,3,768,0,0,1,0,0,1,0,0,0,1,1,1,17,1
493456.nif,1|0,3,3,768,0,0,1,0,0,1,0,0,0,1,1,1,17,1
493462.nif,1|0,3,3,768,0,0,1,0,0,1,0,0,0,1,1,1,17,1
493523.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,18,1
397004.nif,1|0,14,3,3584,0,0,1,0,0,0,1,0,0,0,0,1,84,1
513981.nif,1|0,8,3,2048,0,0,1,0,0,1,1,0,0,1,1,1,26,1
172445.nif,1|0,14,3,3584,0,0,1,0,0,0,0,0,0,1,1,1,131,1
318839.nif,1|0,7,3,1792,0,0,1,0,0,0,0,0,0,1,1,1,60,1
238039.nif,1|0,16,3,4096,0,0,1,0,0,0,1,0,0,1,1,1,83,1
397022.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,1,1,1,48,1
384829.nif,1|0,8,3,2048,0,0,1,0,0,0,1,0,0,0,0,1,35,1
265890.nif,1|0,8,3,2048,0,0,1,0,0,1,0,0,0,1,1,1,51,1
50138.nif,1|0,12,3,3072,0,0,1,0,0,0,1,0,0,0,0,1,78,1
23971.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,0,0,1,51,1
330550.nif,1|0,11,3,2816,0,0,1,0,0,0,0,0,0,1,1,1,79,1
320006.nif,1|0,7,3,1792,0,0,1,0,0,0,0,0,0,1,1,1,59,1
179961.nif,1|0,13,3,3328,0,0,1,0,0,0,0,0,0,1,1,1,92,1
459186.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
585001.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,15,1
109106.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,11,1
485084.nif,1|0,9,3,2304,0,0,1,0,0,0,1,0,0,0,0,1,62,1
514624.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,65,1
531935.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
531938.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
531939.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
531940.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
531941.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
531942.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,17,1
531943.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
529695.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
531038.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
491098.nif,1|0,6,3,1536,0,0,1,0,0,1,0,0,0,1,1,1,20,1
491092.nif,1|0,4,3,1024,0,0,1,0,0,1,1,0,0,1,1,1,17,1
491106.nif,1|0,6,3,1536,0,0,1,0,0,1,0,0,0,1,1,1,20,1
491113.nif,1|0,6,3,1536,0,0,1,0,0,1,0,0,0,1,1,1,21,1
491120.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,17,1
529721.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
531928.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
531932.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
175131.nif,1|0,9,3,2304,0,0,1,0,0,0,0,0,0,0,0,1,50,1
176570.nif,1|0,12,3,3072,0,0,1,0,0,0,1,0,0,0,0,1,34,1
169583.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
182456.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
175323.nif,1|0,3,3,768,0,0,1,0,0,0,1,0,0,0,0,1,22,1
175156.nif,1|0,2,3,512,0,0,0,1,0,0,0,0,0,0,0,1,22,1
531924.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
531921.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
531914.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
169591.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,0,0,1,27,1
175376.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
175144.nif,1|0,3,3,768,0,0,1,0,0,0,1,0,0,0,0,1,22,1
182447.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,15,1
175481.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,20,1
406982.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
406991.nif,1|0,3,3,768,0,0,1,0,0,1,0,0,0,1,1,1,17,1
406999.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
407006.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
407009.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
407012.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
220248.nif,1|0,2,3,512,0,0,1,1,0,0,0,0,0,0,0,1,11,1
220223.nif,1|0,2,3,512,0,0,1,1,0,0,0,0,0,0,0,1,11,1
511516.nif,1|0,18,3,4608,1,4,1,0,0,1,0,0,1,1,1,1,90,1
512582.nif,1|0,8,3,2048,0,0,1,0,0,1,0,0,1,1,1,1,69,1
512681.nif,1|0,15,3,3840,0,0,1,0,0,1,1,0,1,1,1,1,74,1
514296.nif,1|0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
513967.nif,1|0,15,3,3840,0,0,1,0,0,1,0,0,1,1,1,1,75,1
517988.nif,1|0,9,3,2304,0,0,1,0,0,1,0,0,0,1,1,1,38,1
534092.nif,1|0,15,3,3840,0,0,1,0,0,1,1,0,1,1,1,1,74,1
536080.nif,1|0,15,3,3840,0,0,1,0,0,1,1,0,1,1,1,1,74,1
536667.nif,1|0,6,3,1536,0,0,1,0,0,1,0,0,1,1,1,1,33,1
536676.nif,1|0,6,3,1536,0,0,1,0,0,1,0,0,1,1,1,1,33,1
536685.nif,1|0,6,3,1536,0,0,1,0,0,1,0,0,1,1,1,1,35,1
536694.nif,1|0,5,3,1280,0,0,1,0,0,1,0,0,1,1,1,1,32,1
536701.nif,1|0,5,3,1280,0,0,1,0,0,1,0,0,1,1,1,1,32,1
536708.nif,1|0,5,3,1280,0,0,1,0,0,1,0,0,1,1,1,1,32,1
546142.nif,1|0,6,3,1536,0,0,1,0,0,1,0,0,1,1,1,1,33,1
546149.nif,1|0,6,3,1536,0,0,1,0,0,1,0,0,1,1,1,1,33,1
381331.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
531031.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
387337.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,15,1
469575.nif,1|0,2,3,512,0,0,1,0,0,1,0,0,0,0,0,1,15,1
498900.nif,1|0,3,3,768,0,0,1,0,0,1,0,0,0,1,1,1,19,1
498935.nif,1|0,3,3,768,0,0,0,0,0,1,0,0,1,1,1,1,16,1
498895.nif,1|0,3,3,768,0,0,1,0,0,1,0,0,0,1,1,1,16,1
396551.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
581205.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,29,1
581212.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,29,1
581216.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,29,1
581220.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,29,1
581224.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,29,1
581228.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,29,1
581232.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,29,1
581236.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,29,1
581240.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,29,1
581244.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,29,1
581248.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,29,1
581252.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,29,1
581256.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,29,1
581260.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,29,1
581264.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,29,1
581204.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,20,1
588466.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,18,1
588469.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,18,1
470632.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,27,1
101358.nif,1|0,9,3,2304,0,0,1,0,0,0,0,0,0,0,0,1,49,1
101374.nif,1|0,9,3,2304,0,0,1,0,0,0,0,0,0,0,0,1,50,1
503684.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,11,1
407140.nif,1|0,2,3,512,0,0,1,1,0,0,0,0,0,0,0,1,23,1
407144.nif,1|0,2,3,512,0,0,1,1,0,0,0,0,0,0,0,1,23,1
407048.nif,1|0,29,3,7424,0,0,1,1,0,1,1,0,0,1,1,1,111,1
582791.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,16,1
491029.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
493469.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,16,1
470635.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,28,1
470637.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,27,1
380869.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
381102.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
493088.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
492784.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,21,1
592602.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,15,0
398183.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,20,1
523664.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,15,1
498904.nif,1|0,3,3,768,0,0,1,0,0,1,0,0,0,1,1,1,18,1
498879.nif,1|0,4,3,1024,0,0,1,0,0,1,0,0,1,1,1,1,17,1
498890.nif,1|0,3,3,768,0,0,1,0,0,1,0,0,0,1,1,1,19,1
498885.nif,1|0,3,3,768,0,0,1,0,0,1,0,0,0,1,1,1,19,1
387957.nif,1|0,3,3,768,0,0,1,1,0,0,1,0,0,0,0,1,12,1
387961.nif,1|0,3,3,768,0,0,1,1,0,0,0,0,0,0,0,1,15,1
387967.nif,1|0,1,3,256,0,0,0,1,0,0,0,0,0,0,0,1,13,1
387971.nif,1|0,5,3,1280,0,0,1,1,0,0,1,0,0,0,0,1,14,1
387977.nif,1|0,3,3,768,0,0,1,1,0,0,1,0,0,0,0,1,12,1
387982.nif,1|0,3,3,768,0,0,1,1,0,0,1,0,0,0,0,1,12,1
387987.nif,1|0,3,3,768,0,0,1,1,0,0,1,0,0,0,0,1,12,1
385455.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,28,1
385456.nif,1|0,4,3,1024,0,0,1,1,0,0,1,0,0,0,0,1,21,1
388084.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
406003.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
381093.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
381096.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
584708.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,15,1
519441.nif,1|0,4,3,1024,0,0,1,0,1,0,0,0,1,0,0,1,15,1
591683.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,20,0
380943.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
531917.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
524987.nif,1|0,9,3,2304,0,0,1,0,0,1,0,0,0,1,1,1,25,1
157094.nif,1|0,6,3,1536,0,0,1,0,0,0,0,0,0,0,0,1,49,1
488514.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,35,1
486775.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,0,30,1
486735.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,60,1
486741.nif,1|0,8,3,2048,0,0,1,0,0,0,0,0,0,0,0,1,186,1
488511.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,0,55,1
473267.nif,1|0,8,3,2048,0,0,1,0,0,0,0,0,0,0,0,1,134,1
473478.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,0,0,1,76,1
473750.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,0,0,1,76,1
473350.nif,1|0,6,3,1536,0,0,1,0,0,0,0,0,0,0,0,1,98,1
473292.nif,1|0,18,3,4608,0,0,1,0,0,0,0,0,0,0,0,1,275,1
419159.nif,1|0,3,3,768,0,0,1,0,0,1,0,0,0,0,0,1,25,1
419166.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,23,1
419170.nif,1|0,5,3,1280,0,0,1,0,0,1,0,0,0,1,1,1,23,1
591990.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
591984.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
592121.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
591982.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,69,0
591985.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,69,0
591986.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,69,0
591994.nif,1|0,8,3,2048,0,0,1,0,0,0,0,1,0,0,0,1,89,0
592060.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,69,0
591983.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
574558.nif,1|0,18,3,4608,0,0,1,0,0,0,0,1,0,0,0,1,132,1
591995.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,69,0
592572.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,71,0
574845.nif,1|0,16,3,4096,0,0,1,0,0,0,0,1,0,0,0,1,131,1
574703.nif,1|0,18,3,4608,0,0,1,0,0,0,0,1,0,0,0,1,141,1
579739.nif,1|0,16,3,4096,0,0,1,0,0,0,0,1,0,0,0,1,131,1
576976.nif,1|0,16,3,4096,0,0,1,0,0,0,0,1,0,0,0,1,135,1
575776.nif,1|0,16,3,4096,0,0,1,0,0,0,0,1,0,0,0,1,136,1
574608.nif,1|0,18,3,4608,0,0,1,0,0,0,0,1,0,0,0,1,145,1
574452.nif,1|0,16,3,4096,0,0,1,0,0,0,0,1,0,0,0,1,134,1
572221.nif,1|0,6,3,1536,0,0,1,0,0,0,0,1,0,0,0,1,86,1
574751.nif,1|0,6,3,1536,0,0,1,0,0,0,0,1,0,0,0,1,86,1
567400.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,78,1
566482.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
566498.nif,1|0,8,3,2048,0,0,1,0,0,0,0,1,0,0,0,1,95,1
566576.nif,1|0,8,3,2048,0,0,1,0,0,0,0,1,0,0,0,1,96,1
559053.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,78,1
565556.nif,1|0,6,3,1536,0,0,1,0,0,0,0,1,0,0,0,1,87,1
591087.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,78,0
591971.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
591782.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,71,0
591781.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,71,0
591780.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,71,0
592460.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,71,0
564344.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,68,1
579289.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,76,1
552261.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
573792.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,78,1
578441.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
579810.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,75,1
579821.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,76,1
579840.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,76,1
579853.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,75,1
580110.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,75,1
582045.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
581963.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
582064.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
581970.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
581977.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,75,1
581984.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
581991.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
582101.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
582368.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,75,1
582381.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,75,1
582114.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
582127.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,75,1
582144.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
582198.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,75,1
582549.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,75,1
582210.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,75,1
582223.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,75,1
582235.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,75,1
582335.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
582354.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
591840.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,79,0
592719.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,0
592124.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,0
591847.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,0
581688.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,68,1
581691.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,68,1
550049.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,68,1
552586.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,68,1
552677.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,67,1
549576.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,67,1
552678.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,67,1
552679.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,67,1
552681.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,67,1
584739.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,67,1
591267.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
567250.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,67,1
591808.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
591807.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
591806.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
592577.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
592580.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
551551.nif,1|0,6,3,1536,0,0,1,0,0,0,0,1,0,0,0,1,86,1
565690.nif,1|0,6,3,1536,0,0,1,0,0,0,0,1,0,0,0,1,86,1
548977.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,78,1
552782.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,68,1
586272.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,67,1
591977.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,71,0
548296.nif,1|0,23,3,5888,0,0,1,0,0,0,0,1,0,0,0,1,170,1
591774.nif,1|0,23,3,5888,0,0,1,0,0,0,0,1,0,0,0,1,170,0
577197.nif,1|0,8,3,2048,0,0,1,0,0,0,0,1,0,0,0,1,97,1
575671.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,68,1
574799.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,69,1
574828.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,68,1
574894.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,69,1
575080.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,69,1
549031.nif,1|0,6,3,1536,0,0,1,0,0,0,0,1,0,0,0,1,86,1
563309.nif,1|0,6,3,1536,0,0,1,0,0,0,0,1,0,0,0,1,86,1
554896.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,68,1
569005.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,68,1
566105.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,69,1
566623.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,68,1
565311.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,68,1
548295.nif,1|0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,180,1
567157.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,68,1
567178.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,69,1
588768.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,68,1
591167.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,71,0
552527.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,68,1
591011.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,79,0
559321.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,67,1
560104.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,78,1
560105.nif,1|0,6,3,1536,0,0,1,0,0,0,0,1,0,0,0,1,87,1
592274.nif,1|0,10,3,2560,0,0,1,0,0,0,0,1,0,0,0,1,106,0
549164.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,78,1
564315.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
566232.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
566670.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
566633.nif,1|0,6,3,1536,0,0,1,0,0,0,0,1,0,0,0,1,86,1
566906.nif,1|0,8,3,2048,0,0,1,0,0,0,0,1,0,0,0,1,96,1
568317.nif,1|0,6,3,1536,0,0,1,0,0,0,0,1,0,0,0,1,86,1
568349.nif,1|0,4,3,1024,0,0,1,0,0,0,0,1,0,0,0,1,77,1
592162.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
574579.nif,1|0,18,3,4608,0,0,1,0,0,0,0,1,0,0,0,1,131,1
592565.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,69,0
551661.nif,1|0,16,3,4096,0,0,1,0,0,0,0,1,0,0,0,1,130,1
559452.nif,1|0,18,3,4608,0,0,1,0,0,0,0,1,0,0,0,1,140,1
564427.nif,1|0,16,3,4096,0,0,1,0,0,0,0,1,0,0,0,1,130,1
567279.nif,1|0,16,3,4096,0,0,1,0,0,0,0,1,0,0,0,1,133,1
568561.nif,1|0,16,3,4096,0,0,1,0,0,0,0,1,0,0,0,1,135,1
573804.nif,1|0,18,3,4608,0,0,1,0,0,0,0,1,0,0,0,1,144,1
568182.nif,1|0,18,3,4608,0,0,1,0,0,0,0,1,0,0,0,1,143,1
591812.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
591813.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,69,0
591816.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
591819.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
591820.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
592169.nif,1|0,2,3,512,0,0,1,0,0,0,0,1,0,0,0,1,70,0
592186.nif,1|0,8,3,2048,0,0,1,0,0,0,0,1,0,0,0,1,89,0
569102.nif,1|0,6,3,1536,0,0,1,0,0,0,0,1,0,0,0,1,85,1
